race_date,race_no,baba_code,finish,post_position,horse_number,horse_name,popularity,win_odds,venue
2025/07/16,12,36,2,2,2,ハセノパイロ,4,5.9,門別
2025/07/16,12,36,3,4,4,クルードラゴン,3,3.9,門別
2025/07/16,12,36,4,3,3,アースライザー,2,3.1,門別
2025/07/16,12,36,5,1,1,モダスオペランディ,6,66.4,門別
2025/07/16,12,36,6,5,5,アンタンスルフレ,5,21.8,門別
2025/07/15,10,36,1,6,7,ヴォルフラム,1,1.0,門別
2025/07/15,10,36,2,8,11,クライオブジアース,5,27.4,門別
2025/07/15,10,36,3,7,9,チャモ,4,26.0,門別
2025/07/15,10,36,4,7,10,ボヤージュアウト,2,9.3,門別
2025/07/15,10,36,5,6,8,ダンシングファイト,3,15.0,門別
2025/07/15,10,36,6,5,5,リザンテラ,7,47.2,門別
2025/07/15,10,36,7,5,6,スズオリーブ,9,61.4,門別
2025/07/15,10,36,8,3,3,マホウノコトバ,6,45.1,門別
2025/07/15,10,36,9,4,4,ヘックス,11,277.1,門別
2025/07/15,10,36,10,2,2,ストーリータイム,8,50.1,門別
2025/07/15,10,36,11,8,12,サンピエーリ,10,219.6,門別
2025/07/15,10,36,12,1,1,トランスランナー,11,277.1,門別
2025/07/15,11,36,1,2,2,ゲームアップロード,3,3.9,門別
2025/07/15,11,36,2,5,5,レッドコート,5,8.3,門別
2025/07/15,11,36,3,7,7,リコーニック,1,3.3,門別
2025/07/15,11,36,4,6,6,ヤマニンパッセ,4,5.4,門別
2025/07/15,11,36,5,1,1,ベラジオソノダヒメ,7,31.8,門別
2025/07/15,11,36,6,4,4,ウインラムセス,8,42.6,門別
2025/07/15,11,36,7,3,3,ダバイカンティーク,6,21.0,門別
2025/07/15,11,36,8,8,9,フークアーデル,9,326.6,門別
2025/07/15,11,36,9,8,8,アンジュパラディ,2,3.4,門別
2025/07/15,12,36,1,7,7,シシャモフレンド,1,1.9,門別
2025/07/15,12,36,2,6,6,モーニングショー,4,6.1,門別
2025/07/15,12,36,3,8,8,カプセル,3,4.1,門別
2025/07/15,12,36,4,3,3,グッドボーイ,2,3.2,門別
2025/07/15,12,36,5,2,2,トウヨウノマジョ,8,316.6,門別
2025/07/15,12,36,6,5,5,リコーリュウセイ,5,39.4,門別
2025/07/15,12,36,7,1,1,フォルテース,9,397.3,門別
2025/07/15,12,36,8,8,9,プレストエンジェル,7,313.0,門別
2025/07/15,12,36,9,4,4,メイショウイナセ,6,305.9,門別
2025/07/14,10,20,1,6,11,マイネルオデーサ,2,,大井
2025/07/14,10,20,2,5,9,マウリノ,1,,大井
2025/07/14,10,20,3,2,3,ミツカネマーズ,4,,大井
2025/07/14,10,20,4,4,6,サガノオウマサン,3,,大井
2025/07/14,10,20,5,6,10,カレーウドン,5,,大井
2025/07/14,10,20,6,2,2,アルフワイラ,7,,大井
2025/07/14,10,20,7,4,7,チュイション,9,,大井
2025/07/14,10,20,8,8,14,センジュ,6,,大井
2025/07/14,10,20,9,8,15,エイシンクレモナ,10,,大井
2025/07/14,10,20,10,1,1,ヤザン,8,,大井
2025/07/14,10,20,11,3,4,ベアーザベル,11,,大井
2025/07/14,10,20,12,3,5,アンパト,12,,大井
2025/07/14,10,20,13,7,12,ベアウェイトゥゴー,13,,大井
2025/07/14,10,20,14,5,8,ビアンカ,14,,大井
2025/07/14,10,20,15,7,13,ブラッドワイルド,15,,大井
2025/07/14,11,20,1,3,3,ケイアイカペラ,4,,大井
2025/07/14,11,20,2,1,1,エドノフェニックス,3,,大井
2025/07/14,11,20,3,4,4,ヴィクラント,6,,大井
2025/07/14,11,20,4,2,2,ゴールデンヨシノ,11,,大井
2025/07/14,11,20,5,6,8,フクノフードゥル,5,,大井
2025/07/14,11,20,6,8,12,シンリンゲンカイ,1,,大井
2025/07/14,11,20,7,5,7,ニシノデフィレ,9,,大井
2025/07/14,11,20,8,7,10,ウィンウッド,10,,大井
2025/07/14,11,20,9,5,6,ナサ,13,,大井
2025/07/14,11,20,10,8,13,サッキーミツグ,8,,大井
2025/07/14,11,20,11,6,9,パペッティア,12,,大井
2025/07/14,11,20,12,7,11,ガルヴァナイズ,7,,大井
2025/07/14,11,20,13,4,5,テンドウ,2,,大井
2025/07/14,12,20,1,1,1,ワンウェイ,1,,大井
2025/07/14,12,20,2,5,5,ポムヴェルト,7,,大井
2025/07/14,12,20,3,8,11,ルイーサ,5,,大井
2025/07/14,12,20,4,2,2,トクシーオーディン,2,,大井
2025/07/14,12,20,5,4,4,カーラミーア,4,,大井
2025/07/14,12,20,6,6,7,ラフォンターナ,9,,大井
2025/07/14,12,20,7,7,9,アスフォデロース,3,,大井
2025/07/14,12,20,8,7,8,コトブキエース,6,,大井
2025/07/14,12,20,9,8,10,イクノオリンピア,10,,大井
2025/07/14,12,20,10,6,6,ホワイトシャーク,8,,大井
2025/07/14,12,20,11,3,3,エコロシャイン,11,,大井
2025/06/09,10,20,1,5,5,プレストアーサー,1,45.7,大井
2025/06/09,10,20,2,8,12,シャルマンジャン,3,,大井
2025/06/09,10,20,3,3,3,トチノヒーロー,10,8.1,大井
2025/06/09,10,20,4,6,8,グレッチャー,2,4.9,大井
2025/06/09,10,20,5,2,2,コパノスタンリー,5,27.4,大井
2025/06/09,10,20,6,5,6,リコーアストラ,4,6.8,大井
2025/06/09,10,20,7,6,7,マインジャラン,7,8.2,大井
2025/06/09,10,20,8,7,10,ティーズアペックス,6,89.2,大井
2025/06/09,10,20,9,8,11,ホウオウセレシオン,8,,大井
2025/06/09,10,20,10,1,1,チャンチャン,12,4.4,大井
2025/06/09,10,20,11,4,4,スターゲット,11,79.6,大井
2025/06/09,10,20,12,7,9,ノーブルマルシェ,9,2.8,大井
2025/06/09,11,20,1,8,14,ユーアオンフリーク,1,,大井
2025/06/09,11,20,2,3,5,エイシンピストン,3,6.3,大井
2025/06/09,11,20,3,4,6,タブラオ,6,2.5,大井
2025/06/09,11,20,4,1,1,ブルグミューラー,7,36.6,大井
2025/06/09,11,20,5,2,2,メーサンデュラント,5,9.3,大井
2025/06/09,11,20,6,5,8,ベニッシモ,4,42.9,大井
2025/06/09,11,20,7,2,3,ハリウッドヒルズ,14,101.4,大井
2025/06/09,11,20,8,4,7,アメリカンシード,11,19.7,大井
2025/06/09,11,20,9,6,10,ダイバリオン,9,23.8,大井
2025/06/09,11,20,10,7,12,イルヴェント,12,,大井
2025/06/09,11,20,11,3,4,マイケルマキシマス,2,3.7,大井
2025/06/09,11,20,12,7,13,ゲットアップ,15,,大井
2025/06/09,11,20,13,6,11,グレートジャーニー,10,,大井
2025/06/09,11,20,14,5,9,ワセダハーツ,8,5.6,大井
2025/06/09,11,20,15,8,15,ビシャモンテン,13,,大井
2025/06/09,12,20,1,8,16,ケイアイカペラ,1,,大井
2025/06/09,12,20,2,3,6,シザーハンズ,6,3.5,大井
2025/06/09,12,20,3,2,4,ティーズエナジー,14,30.9,大井
2025/06/09,12,20,4,6,11,アポロリヤム,12,58.0,大井
2025/06/09,12,20,5,5,10,グランジュール,3,10.5,大井
2025/06/09,12,20,6,7,13,シャインフォール,9,,大井
2025/06/09,12,20,7,1,2,ラペルシェール,15,10.9,大井
2025/06/09,12,20,8,4,8,コーミズアムール,8,4.1,大井
2025/06/09,12,20,9,7,14,ノースジャスティス,2,,大井
2025/06/09,12,20,10,1,1,ヤマノウォーリア,7,3.1,大井
2025/06/09,12,20,11,5,9,デュアルロンド,4,25.2,大井
2025/06/09,12,20,12,8,15,コウユーユメノヨウ,10,,大井
2025/06/09,12,20,13,6,12,サッキーミツグ,5,23.7,大井
2025/06/09,12,20,14,2,3,バンドールロゼ,16,12.2,大井
2025/06/09,12,20,15,4,7,フォルツァ,11,,大井
2025/06/09,12,20,16,3,5,グレンノハナ,13,131.3,大井
2025/07/10,10,36,1,5,5,コンヴァラリア,3,5.6,門別
2025/07/10,10,36,2,8,8,フロレシミエント,2,3.0,門別
2025/07/10,10,36,3,8,9,プチビーンズ,1,1.6,門別
2025/07/10,10,36,4,7,7,レインボーカロル,7,65.9,門別
2025/07/10,10,36,5,1,1,ヴィルブラックヒル,4,19.6,門別
2025/07/10,10,36,6,3,3,ラウスダケ,5,20.3,門別
2025/07/10,10,36,7,6,6,アースクン,6,46.5,門別
2025/07/10,10,36,8,2,2,ロイヤルウルフ,9,358.2,門別
2025/07/10,10,36,9,4,4,マジカ,8,140.9,門別
2025/07/10,11,36,1,6,7,クラウォー,2,5.4,門別
2025/07/10,11,36,2,4,4,スリーレジェンド,1,1.4,門別
2025/07/10,11,36,3,8,11,グッデーサイレンス,4,9.7,門別
2025/07/10,11,36,4,5,5,アルマブレイド,7,29.8,門別
2025/07/10,11,36,5,6,6,レディパイロ,3,8.0,門別
2025/07/10,11,36,6,3,3,シュネルカガ,5,19.9,門別
2025/07/10,11,36,7,7,9,ヴィーゲイツ,10,215.6,門別
2025/07/10,11,36,8,7,8,ホウオウプラージュ,8,87.6,門別
2025/07/10,11,36,9,8,10,アフロビート,9,91.0,門別
2025/07/10,11,36,10,1,1,メイショウイチズ,6,27.4,門別
2025/07/10,11,36,11,2,2,ドヴォルザーク,11,277.6,門別
2025/07/10,12,36,1,6,6,ミラクルヴォイス,1,1.9,門別
2025/07/10,12,36,2,4,4,ワンダーウーマン,2,3.6,門別
2025/07/10,12,36,3,5,5,ベラジオゼロ,4,5.5,門別
2025/07/10,12,36,4,2,2,ベイビーゲート,3,4.0,門別
2025/07/10,12,36,5,1,1,スワッガー,5,30.9,門別
2025/07/10,12,36,6,3,3,ダンストンアンセム,6,229.9,門別
2025/07/09,10,21,1,1,1,ホッコーソムニウム,1,,川崎
2025/07/09,10,21,2,8,12,ピーエムナナ,3,,川崎
2025/07/09,10,21,3,3,3,タロサンダー,4,,川崎
2025/07/09,10,21,4,5,6,ドリームジャパン,2,,川崎
2025/07/09,10,21,5,6,9,スピナッチバイパー,8,,川崎
2025/07/09,10,21,6,4,5,ミスマルゴー,6,,川崎
2025/07/09,10,21,7,4,4,チューウィー,10,,川崎
2025/07/09,10,21,8,7,11,サブリュウシン,9,,川崎
2025/07/09,10,21,9,6,8,サウンドノバ,12,,川崎
2025/07/09,10,21,10,5,7,コスモカシアス,11,,川崎
2025/07/09,10,21,11,7,10,ボーイハンター,5,,川崎
2025/07/09,10,21,12,2,2,タイセイアーメット,7,,川崎
2025/07/09,11,21,1,7,7,フェブランシェ,2,,川崎
2025/07/09,11,21,2,1,1,ライオットガール,5,,川崎
2025/07/09,11,21,3,8,9,テンカジョウ,1,,川崎
2025/07/09,11,21,4,8,10,マーブルマカロン,6,,川崎
2025/07/09,11,21,5,3,3,アンモシエラ,3,,川崎
2025/07/09,11,21,6,7,8,ネバーモア,4,,川崎
2025/07/09,11,21,7,6,6,マテリアルガール,8,,川崎
2025/07/09,11,21,8,5,5,マインドユアミモザ,9,,川崎
2025/07/09,11,21,9,4,4,ニシノカシミヤ,7,,川崎
2025/07/09,11,21,10,2,2,カンナリリー,10,,川崎
2025/07/09,12,21,1,7,12,クレーネ,2,,川崎
2025/07/09,12,21,2,4,5,リンクスエルピス,1,,川崎
2025/07/09,12,21,3,3,4,タイセイスパート,4,,川崎
2025/07/09,12,21,4,5,7,サンスレッド,12,,川崎
2025/07/09,12,21,5,5,8,オトメノネガイ,10,,川崎
2025/07/09,12,21,6,7,11,ヒロイックバイオ,6,,川崎
2025/07/09,12,21,7,3,3,ティンドラ,8,,川崎
2025/07/09,12,21,8,1,1,マーゴットエクラ,3,,川崎
2025/07/09,12,21,9,8,13,ミツカネトーラス,7,,川崎
2025/07/09,12,21,10,6,9,ダルジェント,9,,川崎
2025/07/09,12,21,11,2,2,マイネルガンナー,13,,川崎
2025/07/09,12,21,12,4,6,シヴァシン,11,,川崎
2025/07/09,12,21,13,6,10,コングラツィア,14,,川崎
2025/07/09,12,21,14,8,14,ツワモノ,5,,川崎
2025/07/09,10,36,1,6,6,アイスボウル,5,19.0,門別
2025/07/09,10,36,2,4,4,ハニーベリー,4,6.8,門別
2025/07/09,10,36,3,3,3,スグラフィート,2,3.7,門別
2025/07/09,10,36,4,8,10,マナマカナ,3,4.3,門別
2025/07/09,10,36,5,7,8,バインドロック,6,21.3,門別
2025/07/09,10,36,6,2,2,ポンドエクスプレス,1,2.1,門別
2025/07/09,10,36,7,8,9,オフビート,7,34.7,門別
2025/07/09,10,36,8,5,5,メイショウコウテツ,8,94.8,門別
2025/07/09,10,36,9,1,1,ロングサクセション,10,360.8,門別
2025/07/09,10,36,10,7,7,メイショウイナセ,9,283.0,門別
2025/07/09,11,36,1,6,7,トモノシルバー,3,3.9,門別
2025/07/09,11,36,2,5,5,ボディコンシャス,1,2.6,門別
2025/07/09,11,36,3,8,11,ラビアータ,2,3.5,門別
2025/07/09,11,36,4,3,3,ブレイヴァリーボス,6,17.4,門別
2025/07/09,11,36,5,1,1,レーベンヘルツ,4,10.0,門別
2025/07/09,11,36,6,4,4,マノレア,5,10.3,門別
2025/07/09,11,36,7,5,6,フェールアシュバル,8,78.7,門別
2025/07/09,11,36,8,8,12,スワンオーキッド,10,207.4,門別
2025/07/09,11,36,9,6,8,コンバットグランデ,12,452.5,門別
2025/07/09,11,36,10,7,9,ハードボイルド,11,285.1,門別
2025/07/09,11,36,11,7,10,ヒラソール,9,153.7,門別
2025/07/09,11,36,12,2,2,コパノライダー,7,22.0,門別
2025/07/09,12,36,1,1,1,ジョルジュ,3,4.8,門別
2025/07/09,12,36,2,2,2,クラシカルスカラー,4,4.8,門別
2025/07/09,12,36,3,5,5,ガロス,1,2.5,門別
2025/07/09,12,36,4,3,3,サヤオンニ,2,4.5,門別
2025/07/09,12,36,5,8,8,ボルゲリ,6,29.9,門別
2025/07/09,12,36,6,7,7,パカラボーイ,5,5.5,門別
2025/07/09,12,36,7,6,6,ヴィルゲート,8,243.8,門別
2025/07/09,12,36,8,4,4,シャイニーメイン,7,181.0,門別
2025/07/08,10,21,1,5,5,サマーアゲイン,4,,川崎
2025/07/08,10,21,2,4,4,ファイヤーウィップ,2,,川崎
2025/07/08,10,21,3,7,7,オーシンスキャット,1,,川崎
2025/07/08,10,21,4,8,9,トーホウボルツ,10,,川崎
2025/07/08,10,21,5,7,8,ヒロピアーナ,9,,川崎
2025/07/08,10,21,6,2,2,アイファーファイト,5,,川崎
2025/07/08,10,21,7,6,6,イエローベリル,7,,川崎
2025/07/08,10,21,8,3,3,ヴォルオヴァン,3,,川崎
2025/07/08,10,21,9,1,1,キットサクラサク,8,,川崎
2025/07/08,11,21,1,8,10,オソレ,2,,川崎
2025/07/08,11,21,2,4,4,ランラン,4,,川崎
2025/07/08,11,21,3,3,3,ピンクタオルチャン,3,,川崎
2025/07/08,11,21,4,7,8,ミスティライラック,6,,川崎
2025/07/08,11,21,5,6,7,イソエヴィクラント,11,,川崎
2025/07/08,11,21,6,5,5,クリスタライズ,10,,川崎
2025/07/08,11,21,7,8,11,テイクノート,7,,川崎
2025/07/08,11,21,8,2,2,エイシンエメラルド,8,,川崎
2025/07/08,11,21,9,7,9,ブラックロータス,5,,川崎
2025/07/08,11,21,10,1,1,トニープリンス,1,,川崎
2025/07/08,11,21,11,6,6,ケイツーユーロ,9,,川崎
2025/07/08,12,21,1,4,6,ビービーシャーンス,4,,川崎
2025/07/08,12,21,2,8,14,アマモト,11,,川崎
2025/07/08,12,21,3,6,10,アイノシャンティー,10,,川崎
2025/07/08,12,21,4,7,12,マジカルレイズ,2,,川崎
2025/07/08,12,21,5,6,9,ペータース,1,,川崎
2025/07/08,12,21,6,4,5,デアフリンガー,13,,川崎
2025/07/08,12,21,7,5,7,キタノファルコン,9,,川崎
2025/07/08,12,21,8,3,4,シャトルトウショウ,8,,川崎
2025/07/08,12,21,9,5,8,ロットゥーラ,5,,川崎
2025/07/08,12,21,10,7,11,ウオッカガール,12,,川崎
2025/07/08,12,21,11,3,3,ゴールデンナイト,3,,川崎
2025/07/08,12,21,12,8,13,エソラ,7,,川崎
2025/07/08,12,21,13,2,2,プラウサス,14,,川崎
2025/07/08,10,36,1,7,9,ギャルソンマンキ,1,1.5,門別
2025/07/08,10,36,2,1,1,アニマルフルーツ,4,13.0,門別
2025/07/08,10,36,3,3,3,デュアルキャリアー,2,3.3,門別
2025/07/08,10,36,4,6,7,レイワホクト,3,9.7,門別
2025/07/08,10,36,5,5,6,ラトワール,5,15.1,門別
2025/07/08,10,36,6,8,11,フロンテアブライト,6,25.6,門別
2025/07/08,10,36,7,2,2,トウヨウノマジョ,11,579.0,門別
2025/07/08,10,36,8,4,4,ヤマノプリティー,7,57.5,門別
2025/07/08,10,36,9,7,10,サクラカレント,8,160.0,門別
2025/07/08,10,36,10,8,12,プリマリー,10,449.1,門別
2025/07/08,10,36,11,5,5,パームアイル,12,748.6,門別
2025/07/08,10,36,12,6,8,オールイズトゥルー,9,300.0,門別
2025/07/08,11,36,1,7,7,クインズアルテミス,2,4.2,門別
2025/07/08,11,36,2,5,5,バラライカ,5,20.5,門別
2025/07/08,11,36,3,4,4,ラストボーン,1,1.5,門別
2025/07/08,11,36,4,3,3,ディオスメッセージ,4,9.9,門別
2025/07/08,11,36,5,6,6,ホイッスルソング,3,5.2,門別
2025/07/08,11,36,6,8,8,ラグナキリア,6,58.9,門別
2025/07/08,11,36,7,1,1,ヴィキャンデル,7,60.0,門別
2025/07/08,11,36,8,2,2,コスモタラゴン,8,223.9,門別
2025/07/08,12,36,1,8,9,スペイスフォース,6,21.7,門別
2025/07/08,12,36,2,5,5,マリノフォルテシモ,7,26.5,門別
2025/07/08,12,36,3,2,2,マイモーメント,1,1.5,門別
2025/07/08,12,36,4,8,10,クーシフォン,4,13.0,門別
2025/07/08,12,36,5,7,8,マーゴットミニモ,2,5.2,門別
2025/07/08,12,36,6,6,6,ウェルメイド,9,216.2,門別
2025/07/08,12,36,7,3,3,エルデストサン,3,5.5,門別
2025/07/08,12,36,8,7,7,フークファンタジー,10,268.4,門別
2025/07/08,12,36,9,1,1,クラキンカ,8,50.2,門別
2025/07/08,12,36,10,4,4,ワイドカイゼリン,5,15.4,門別
2025/07/07,10,21,1,8,9,レグノ,1,,川崎
2025/07/07,10,21,2,4,4,フォースゲイト,3,,川崎
2025/07/07,10,21,3,7,7,ハチャトリアン,6,,川崎
2025/07/07,10,21,4,5,5,アスタラビスタ,5,,川崎
2025/07/07,10,21,5,2,2,ハッピーバレー,4,,川崎
2025/07/07,10,21,6,3,3,ゴールデンプラチナ,8,,川崎
2025/07/07,10,21,7,6,6,オリコウデレガンス,2,,川崎
2025/07/07,10,21,8,1,1,エピファドール,9,,川崎
2025/07/07,10,21,9,8,8,テディージュエリー,7,,川崎
2025/07/07,11,21,1,7,8,コパノマイアミ,8,,川崎
2025/07/07,11,21,2,4,4,ナガタエース,3,,川崎
2025/07/07,11,21,3,8,9,ファルコンソード,5,,川崎
2025/07/07,11,21,4,7,7,デアシュトゥルム,9,,川崎
2025/07/07,11,21,5,8,10,トーセンヴィオラ,2,,川崎
2025/07/07,11,21,6,6,6,コールブランド,6,,川崎
2025/07/07,11,21,7,5,5,ブラックオパール,7,,川崎
2025/07/07,11,21,8,2,2,エメリーナ,1,,川崎
2025/07/07,11,21,9,3,3,ポッドレオ,10,,川崎
2025/07/07,11,21,10,1,1,イデアミラーグロ,4,,川崎
2025/07/07,12,21,1,6,8,バッファローライズ,1,,川崎
2025/07/07,12,21,2,8,11,ケイティキセキ,7,,川崎
2025/07/07,12,21,3,4,4,マイネルリベラル,11,,川崎
2025/07/07,12,21,4,7,10,サダージ,3,,川崎
2025/07/07,12,21,5,7,9,デルマカミーラ,10,,川崎
2025/07/07,12,21,6,2,2,トゥルーリアイ,5,,川崎
2025/07/07,12,21,7,6,7,ビップレジアス,2,,川崎
2025/07/07,12,21,8,8,12,アイアムカチマショ,6,,川崎
2025/07/07,12,21,9,5,5,スーパーローズ,8,,川崎
2025/07/07,12,21,10,1,1,ミスサン,4,,川崎
2025/07/07,12,21,11,5,6,ディスクリプション,12,,川崎
2025/07/07,12,21,12,3,3,モーモーブラック,9,,川崎
2025/10/05,6,20,1,7,10,ソルベット,3,4.5,大井
2025/10/05,6,20,2,5,6,アンブロジアーナ,5,16.3,大井
2025/10/05,6,20,3,4,4,エルモサミオ,2,134.7,大井
2025/10/05,6,20,4,5,7,トランジェント,7,189.8,大井
2025/10/05,6,20,5,8,13,バズッチ,8,,大井
2025/10/05,6,20,6,4,5,ユーヒナタ,9,152.8,大井
2025/10/05,6,20,7,1,1,フォルツァ,4,46.9,大井
2025/10/05,6,20,8,7,11,クイーンカトリーヌ,11,,大井
2025/10/05,6,20,9,6,9,カルテメトレス,10,7.2,大井
2025/10/05,6,20,10,8,12,オペラアリア,1,,大井
2025/10/05,6,20,11,3,3,パレスパートナー,12,1.6,大井
2025/10/05,6,20,12,2,2,ラブミーメアリー,6,11.4,大井
2025/10/05,6,20,13,6,8,ディヴァージオン,13,10.7,大井
2025/10/05,7,20,1,7,7,ムットクルフェ,2,198.6,大井
2025/10/05,7,20,2,3,3,シャルフジン,1,3.9,大井
2025/10/05,7,20,3,2,2,リチャ,3,133.5,大井
2025/10/05,7,20,4,8,8,コアリオ,7,41.7,大井
2025/10/05,7,20,5,1,1,ロイヤルペガサス,6,131.3,大井
2025/10/05,7,20,6,4,4,グレースルビー,5,20.0,大井
2025/10/05,7,20,7,6,6,タイガーチャージ,4,191.2,大井
2025/10/05,7,20,8,5,5,ヒミノフラッシュ,8,23.7,大井
2025/10/05,8,20,1,1,1,セキトバシューズ,1,77.0,大井
2025/10/05,8,20,2,5,7,アレグランサ,8,2.3,大井
2025/10/05,8,20,3,8,14,マカーリオ,7,,大井
2025/10/05,8,20,4,6,10,グロワールスカイ,2,50.1,大井
2025/10/05,8,20,5,4,5,ストライクノワール,5,35.7,大井
2025/10/05,8,20,6,8,13,コスモトロイメル,3,,大井
2025/10/05,8,20,7,5,8,コスモギンガ,9,97.3,大井
2025/10/05,8,20,8,7,11,ベルルート,11,2.5,大井
2025/10/05,8,20,9,2,2,ショウナンタバルア,10,8.4,大井
2025/10/05,8,20,10,4,6,ヤザン,4,75.8,大井
2025/10/05,8,20,11,3,4,ホヌ,6,127.5,大井
2025/10/05,8,20,12,6,9,ベアウェイトゥゴー,13,11.5,大井
2025/10/05,8,20,13,3,3,アンダラクリスタル,12,7.4,大井
2025/10/05,8,20,14,7,12,ブラッドワイルド,14,,大井
2025/08/19,10,36,1,8,12,ベルモンド,1,1.4,門別
2025/08/19,10,36,2,7,10,ニシケンカバル,2,3.4,門別
2025/08/19,10,36,3,2,2,スペルビア,3,9.7,門別
2025/08/19,10,36,4,5,6,トドイワウィンド,4,25.1,門別
2025/08/19,10,36,5,3,3,コインポケット,7,40.3,門別
2025/08/19,10,36,6,6,7,スパイツサージュ,10,117.8,門別
2025/08/19,10,36,7,6,8,マルティネーテ,8,60.3,門別
2025/08/19,10,36,8,8,11,ジャスパーエイト,6,40.1,門別
2025/08/19,10,36,9,4,4,ヤマニンリーリオ,5,27.9,門別
2025/08/19,10,36,10,5,5,ブラーブサージュ,9,76.5,門別
2025/08/19,10,36,11,7,9,パームアイル,11,237.9,門別
2025/08/19,10,36,12,1,1,ドゴン,12,434.2,門別
2025/08/19,11,36,1,2,2,スワッガー,3,3.7,門別
2025/08/19,11,36,2,6,6,グラストップロード,4,8.1,門別
2025/08/19,11,36,3,5,5,イモータルウインド,1,2.4,門別
2025/08/19,11,36,4,7,7,トレヴェナ,2,2.6,門別
2025/08/19,11,36,5,3,3,バラライカ,5,18.4,門別
2025/08/19,11,36,6,4,4,クラキンカ,6,80.7,門別
2025/08/19,11,36,7,1,1,ヴィルゲート,7,216.2,門別
2025/08/19,12,36,1,1,1,パンテレリア,2,2.9,門別
2025/08/19,12,36,2,8,10,ステラビアンカ,3,6.5,門別
2025/08/19,12,36,3,2,2,レルアバド,1,2.2,門別
2025/08/19,12,36,4,6,6,マリノフォルテシモ,6,15.3,門別
2025/08/19,12,36,5,3,3,クラウォー,4,8.5,門別
2025/08/19,12,36,6,7,7,サクセスパルス,7,57.4,門別
2025/08/19,12,36,7,8,9,ワイドカイゼリン,5,9.3,門別
2025/08/19,12,36,8,5,5,ウェルメイド,10,237.0,門別
2025/08/19,12,36,9,7,8,フークファンタジー,9,182.7,門別
2025/08/19,12,36,10,4,4,バスターウルフ,8,110.5,門別
2025/07/04,10,20,1,5,7,ナツリュウオー,5,,大井
2025/07/04,10,20,2,3,3,スマイルケイ,1,,大井
2025/07/04,10,20,3,2,2,トラーパニ,8,,大井
2025/07/04,10,20,4,4,6,ルイーサ,4,,大井
2025/07/04,10,20,5,6,9,ムメ,6,,大井
2025/07/04,10,20,6,4,5,ベルベットハンマー,7,,大井
2025/07/04,10,20,7,5,8,ファーストフラワー,10,,大井
2025/07/04,10,20,8,3,4,タケノゲッコウ,12,,大井
2025/07/04,10,20,9,8,13,アミフジモアナ,2,,大井
2025/07/04,10,20,10,7,12,サイキョウノオンナ,9,,大井
2025/07/04,10,20,11,1,1,カステラ,13,,大井
2025/07/04,10,20,12,8,14,トーセンアマンダ,11,,大井
2025/07/04,10,20,13,7,11,カーラミーア,3,,大井
2025/07/04,10,20,14,6,10,サンシスイメイ,14,,大井
2025/07/04,11,20,1,6,9,リトルビッグホーン,1,,大井
2025/07/04,11,20,2,5,8,カガヤキテンマ,2,,大井
2025/07/04,11,20,3,3,4,ティーズアペックス,3,,大井
2025/07/04,11,20,4,3,3,トチノヒーロー,6,,大井
2025/07/04,11,20,5,7,11,ヘクトプリンセス,11,,大井
2025/07/04,11,20,6,8,14,ラペルシェール,9,,大井
2025/07/04,11,20,7,5,7,アンニンドウフ,8,,大井
2025/07/04,11,20,8,4,5,チャンチャン,13,,大井
2025/07/04,11,20,9,7,12,デュアルロンド,5,,大井
2025/07/04,11,20,10,1,1,コパノスタンリー,4,,大井
2025/07/04,11,20,11,8,13,ホウオウセレシオン,10,,大井
2025/07/04,11,20,12,4,6,エイシンネクタル,12,,大井
2025/07/04,11,20,13,6,10,マインジャラン,7,,大井
2025/07/04,11,20,14,2,2,バンドールロゼ,14,,大井
2025/07/04,12,20,1,1,1,アンフォラ,1,,大井
2025/07/04,12,20,2,2,2,ニシノシークレット,4,,大井
2025/07/04,12,20,3,7,8,ナックブレット,5,,大井
2025/07/04,12,20,4,4,4,ブライトカラー,2,,大井
2025/07/04,12,20,5,7,9,ヤンノカステップ,7,,大井
2025/07/04,12,20,6,6,6,トーケンレナン,6,,大井
2025/07/04,12,20,7,8,10,サブノリョウマ,8,,大井
2025/07/04,12,20,8,8,11,リュウワンカノア,10,,大井
2025/07/04,12,20,9,3,3,カズノミカヅキ,9,,大井
2025/07/04,12,20,10,6,7,タルマファイト,11,,大井
2025/07/04,12,20,11,5,5,マルヨジョーダン,3,,大井
2025/07/15,10,20,1,7,14,ワールドエイム,1,,大井
2025/07/15,10,20,2,8,16,レディーティアラ,8,,大井
2025/07/15,10,20,3,5,9,ヤンノカステップ,10,,大井
2025/07/15,10,20,4,1,2,フォーモサルビー,4,,大井
2025/07/15,10,20,5,3,5,オメガオリーブ,15,,大井
2025/07/15,10,20,6,4,8,アダラズプレイヤー,5,,大井
2025/07/15,10,20,7,4,7,ヤマノリッチ,11,,大井
2025/07/15,10,20,8,5,10,マドモアゼルレンヌ,2,,大井
2025/07/15,10,20,9,6,12,タイセイエルフィン,13,,大井
2025/07/15,10,20,10,1,1,スピリチュアル,6,,大井
2025/07/15,10,20,10,2,4,カガヤキトップ,3,,大井
2025/07/15,10,20,12,7,13,ブルーリベリュール,12,,大井
2025/07/15,10,20,13,3,6,リッキーフェイス,9,,大井
2025/07/15,10,20,14,2,3,ランベントライト,7,,大井
2025/07/15,10,20,15,6,11,シタン,16,,大井
