ページ番号,使用するコマ割りテンプレ,漫画作成のプロンプト,コマ別テキストJSON,outfit_id
108,True,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】登場人物なし。図解、チェックリスト、比較表を中心に描く。
◆【コマ構成】True
◆【章】深掘り 第3章
◆【ストーリー】
1コマ目: ナレーション「Geminiが向く場面 長い資料 動画 画像 Google環境」 場所: Geminiの入口力
2コマ目: ナレーション「情報を読み解く入口として使う」 場所: Geminiの入口力
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""Geminiが向く場面 長い資料 動画 画像 Google環境""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""情報を読み解く入口として使う""}]",
109,テンプレ2,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】ミカ: 34歳女性、個人事業主。肩下の柔らかい栗色ボブ、丸みのある目、白ブラウスにミントグリーンのカーディガン、濃紺パンツ。読者代表として迷い、不安、納得、前進の表情を豊かに見せる。
◆【コマ構成】テンプレ2
◆【章】深掘り 第3章
◆【ストーリー】
1コマ目: ミカ: セリフ「散らばった資料が、AIに渡せる材料に見えてきました。」 場所: Googleドライブの例
2コマ目: ナレーション「情報の場所からモデルを選ぶ。」 場所: Googleドライブの例
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミカ"", ""text"": ""散らばった資料が、AIに渡せる材料に見えてきました。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""情報の場所からモデルを選ぶ。""}]",mika_work
110,テンプレ7,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】ケイ: 46歳男性、AI活用アドバイザー。短い黒髪に少し白髪、細い黒縁眼鏡、白シャツ、ネイビージャケット、グレースラックス。穏やかで信頼感があり、ホワイトボードで整理する。 / レン: 24歳男性、エンジニア兼クリエイター。黒髪の軽いマッシュ、ライトグレーのパーカー、黒パンツ、白スニーカー。技術寄りの疑問を投げる。
◆【コマ構成】テンプレ7
◆【章】深掘り 第3章
◆【ストーリー】
1コマ目: ケイ: セリフ「整理した情報を、次は成果物に変えます。」 場所: 成果物への変換
2コマ目: レン: セリフ「そこでChatGPT5.5の出番ですね。」 場所: 成果物への変換
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ケイ"", ""text"": ""整理した情報を、次は成果物に変えます。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""レン"", ""text"": ""そこでChatGPT5.5の出番ですね。""}]",saeki_advisor;ren_creator
111,True,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】登場人物なし。図解、チェックリスト、比較表を中心に描く。
◆【コマ構成】True
◆【章】深掘り 第3章
◆【ストーリー】
1コマ目: ナレーション「同じモデル名でも、アプリ API 企業プランでできることは変わる」 場所: 環境差チェック
2コマ目: ナレーション「自分の環境で試すことが大切」 場所: 環境差チェック
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""同じモデル名でも、アプリ API 企業プランでできることは変わる""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""自分の環境で試すことが大切""}]",
112,True,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】登場人物なし。図解、チェックリスト、比較表を中心に描く。
◆【コマ構成】True
◆【章】深掘り 第4章
◆【ストーリー】
1コマ目: ナレーション「Claudeが向く場面 長文編集 自然な文章 慎重なレビュー」 場所: Claudeのレビュー力
2コマ目: ナレーション「作ったものを磨く工程で使う」 場所: Claudeのレビュー力
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""Claudeが向く場面 長文編集 自然な文章 慎重なレビュー""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""作ったものを磨く工程で使う""}]",
113,テンプレ4,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】ミカ: 34歳女性、個人事業主。肩下の柔らかい栗色ボブ、丸みのある目、白ブラウスにミントグリーンのカーディガン、濃紺パンツ。読者代表として迷い、不安、納得、前進の表情を豊かに見せる。 / ケイ: 46歳男性、AI活用アドバイザー。短い黒髪に少し白髪、細い黒縁眼鏡、白シャツ、ネイビージャケット、グレースラックス。穏やかで信頼感があり、ホワイトボードで整理する。
◆【コマ構成】テンプレ4
◆【章】深掘り 第4章
◆【ストーリー】
1コマ目: ミカ: セリフ「読者目線で押し売りに見えないか見てもらいます。」 場所: レビュー観点
2コマ目: ケイ: セリフ「観点を渡すほど、レビューは鋭くなります。」 場所: レビュー観点
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミカ"", ""text"": ""読者目線で押し売りに見えないか見てもらいます。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ケイ"", ""text"": ""観点を渡すほど、レビューは鋭くなります。""}]",mika_work;saeki_advisor
114,テンプレ3,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】レン: 24歳男性、エンジニア兼クリエイター。黒髪の軽いマッシュ、ライトグレーのパーカー、黒パンツ、白スニーカー。技術寄りの疑問を投げる。
◆【コマ構成】テンプレ3
◆【章】深掘り 第4章
◆【ストーリー】
1コマ目: レン: セリフ「実装後に別視点で見ると、テスト不足に気づけます。」 場所: コードレビュー
2コマ目: ナレーション「作業者とレビュアーを分ける発想。」 場所: コードレビュー
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""レン"", ""text"": ""実装後に別視点で見ると、テスト不足に気づけます。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""作業者とレビュアーを分ける発想。""}]",ren_creator
115,テンプレ6,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】ケイ: 46歳男性、AI活用アドバイザー。短い黒髪に少し白髪、細い黒縁眼鏡、白シャツ、ネイビージャケット、グレースラックス。穏やかで信頼感があり、ホワイトボードで整理する。
◆【コマ構成】テンプレ6
◆【章】深掘り 第4章
◆【ストーリー】
1コマ目: ケイ: セリフ「丁寧な文章でも、事実確認は別です。」 場所: レビューの限界
2コマ目: ナレーション「読みやすさと正しさは分けて確認する。」 場所: レビューの限界
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ケイ"", ""text"": ""丁寧な文章でも、事実確認は別です。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""読みやすさと正しさは分けて確認する。""}]",saeki_advisor
116,True,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】登場人物なし。図解、チェックリスト、比較表を中心に描く。
◆【コマ構成】True
◆【章】深掘り 第5章
◆【ストーリー】
1コマ目: ナレーション「仕事 ChatGPT5.5」 場所: 用途別マップ
2コマ目: ナレーション「学習 GeminiからChatGPT」 場所: 用途別マップ
3コマ目: ナレーション「編集 Claude」 場所: 用途別マップ
4コマ目: ナレーション「判断 人間」 場所: 用途別マップ
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""仕事 ChatGPT5.5""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""学習 GeminiからChatGPT""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""編集 Claude""}, {""panel_id"": 4, ""type"": ""narration"", ""speaker"": null, ""text"": ""判断 人間""}]",
117,True,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】登場人物なし。図解、チェックリスト、比較表を中心に描く。
◆【コマ構成】True
◆【章】深掘り 第5章
◆【ストーリー】
1コマ目: ナレーション「会社員 会議メモを整理し、ToDoに変え、上司向け報告に整える」 場所: 会社員の例
2コマ目: ナレーション「確認は社内ルールと事実関係」 場所: 会社員の例
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""会社員 会議メモを整理し、ToDoに変え、上司向け報告に整える""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""確認は社内ルールと事実関係""}]",
118,True,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】登場人物なし。図解、チェックリスト、比較表を中心に描く。
◆【コマ構成】True
◆【章】深掘り 第5章
◆【ストーリー】
1コマ目: ナレーション「経営者 市場情報を読み、打ち手を比較し、判断材料を作る」 場所: 経営者の例
2コマ目: ナレーション「最終判断と責任は人間が持つ」 場所: 経営者の例
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""経営者 市場情報を読み、打ち手を比較し、判断材料を作る""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""最終判断と責任は人間が持つ""}]",
119,True,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】登場人物なし。図解、チェックリスト、比較表を中心に描く。
◆【コマ構成】True
◆【章】深掘り 第5章
◆【ストーリー】
1コマ目: ナレーション「学生 講義資料を理解し、問題を作り、復習計画にする」 場所: 学生の例
2コマ目: ナレーション「答えを写すより、理解を確認する」 場所: 学生の例
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""学生 講義資料を理解し、問題を作り、復習計画にする""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""答えを写すより、理解を確認する""}]",
120,True,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】登場人物なし。図解、チェックリスト、比較表を中心に描く。
◆【コマ構成】True
◆【章】深掘り 第5章
◆【ストーリー】
1コマ目: ナレーション「クリエイター 企画 構成 台本 編集レビューを分ける」 場所: クリエイターの例
2コマ目: ナレーション「世界観と最終表現は自分で決める」 場所: クリエイターの例
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""クリエイター 企画 構成 台本 編集レビューを分ける""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""世界観と最終表現は自分で決める""}]",
121,テンプレ3,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】ミカ: 34歳女性、個人事業主。肩下の柔らかい栗色ボブ、丸みのある目、白ブラウスにミントグリーンのカーディガン、濃紺パンツ。読者代表として迷い、不安、納得、前進の表情を豊かに見せる。
◆【コマ構成】テンプレ3
◆【章】深掘り 第5章
◆【ストーリー】
1コマ目: ミカ: セリフ「まず一つの仕事で、目的と確認基準を書いてみます。」 場所: 導入の小さな一歩
2コマ目: ナレーション「小さく試すほど、使い分けは身につく。」 場所: 導入の小さな一歩
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミカ"", ""text"": ""まず一つの仕事で、目的と確認基準を書いてみます。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""小さく試すほど、使い分けは身につく。""}]",mika_work
122,True,"◆【注意】【】で囲まれた語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【出力サイズ】2:3。上下左右に50ピクセルの余白。吹き出しと文字枠は大きく読みやすく、日本語を正確に描画。
◆【作画】ジャンル: ビジネス・テック教養漫画 / 作画スタイル: 日本のアニメ・マンガ調、クリーンな線画、フルカラー、表情を丁寧に描く / 色調: 白、淡い青、ミント、ネイビー、温かい橙をバランスよく使う / 演出: ホワイトボード、ノートPC、比較表、フローチャート、光るUIカード、集中線、控えめな効果線を使う。
◆【絶対最優先】キャラクター外見: ミカは34歳女性、栗色ボブ、白ブラウスとミントグリーンのカーディガン。ケイは46歳男性、短い黒髪に少し白髪、黒縁眼鏡、ネイビージャケット。レンは24歳男性、黒髪マッシュ、ライトグレーのパーカー。全ページで同じ外見を維持。
◆【このページの登場人物詳細】登場人物なし。図解、チェックリスト、比較表を中心に描く。
◆【コマ構成】True
◆【章】巻末ワーク
◆【ストーリー】
1コマ目: ナレーション「型1 目的 私は何を達成したいか」 場所: プロンプト型1
2コマ目: ナレーション「型2 対象 誰に届けるか」 場所: プロンプト型1
3コマ目: ナレーション「型3 成果物 何を作るか」 場所: プロンプト型1
◆【文字品質】expected_text に含まれる文字列を一字一句読みやすく描く。余計な文字は入れない。","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""型1 目的 私は何を達成したいか""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""型2 対象 誰に届けるか""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""型3 成果物 何を作るか""}]",
