ページ番号,使用するコマ割りテンプレ,漫画作成のプロンプト,コマ別テキストJSON,outfit_id
153,テンプレ3,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: ren_mentor
◆【コマ構成】テンプレ3: 文字量を少なくした読みやすい分割ページ。元P055の分割 5/5。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 佐伯レンが前面に出るまとめページ 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「ChatGPTを中心に置いたとき、実務はどう変わるのか——第4話でワークフローを見る。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""narration"",""speaker"":null,""text"":""ChatGPTを中心に置いたとき、実務はどう変わるのか——第4話でワークフローを見る。""}]",ren_mentor
154,テンプレ1,"◆【注意】指示語や説明文を画像内に描かない。入れる文字は指定したタイトル・短い吹き出しだけ。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【コマ構成】テンプレ1: 章扉の1枚絵。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】章扉。タイトルを大きく、キャラクターは決めポーズ。背景に光、集中線、象徴アイコンを大きく配置。情報を詰め込まず、表紙的に見せる。
◆【ストーリー】
1コマ目: 元P056の章扉。ミナが朝の机でChatGPTを開き、今日のタスクをチャットに打ち込んでいる。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 画面内テキストは大きく「ChatGPT中心の実務ワークフロー / リレーから単独走行へ」のみ。その他の説明文は入れない。","[{""panel_id"":1,""type"":""narration"",""speaker"":null,""text"":""ChatGPT中心の実務ワークフロー / リレーから単独走行へ""}]",mina_work
155,テンプレ3,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ3: 文字量を少なくした読みやすい分割ページ。元P056の分割 2/2。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: ミナが朝の机でChatGPTを開き、今日のタスクをチャットに打ち込んでいる。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「Claude→Gemini→ChatGPTのリレーから、ChatGPT単体で画像まで通す時代へ。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""narration"",""speaker"":null,""text"":""Claude→Gemini→ChatGPTのリレーから、ChatGPT単体で画像まで通す時代へ。""}]",mina_work
156,テンプレ4,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ4: 文字量を少なくした読みやすい分割ページ。元P057の分割 1/7。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 朝、ミナが以前の作業を振り返る。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 高橋ミナの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「以前はClaudeCode開いて、コードをClaudeと進めて、画像でGemini開いて……今日はCodexだけ。」。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""高橋ミナ"",""text"":""以前はClaudeCode開いて、コードをClaudeと進めて、画像でGemini開いて……今日はCodexだけ。""}]",mina_work
157,テンプレ2,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ2: 文字量を少なくした読みやすい分割ページ。元P057の分割 2/7。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 朝、ミナが以前の作業を振り返る。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 高橋ミナの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「ChatGPTを使う開発エージェントで、そのまま開発も画像も一本で進められる。」。
2コマ目: 朝、ミナが以前の作業を振り返る。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 真田ユイの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「ClaudeCodeからCodexに乗り換えたのが、実は大きな変化だったんですね。」。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""高橋ミナ"",""text"":""ChatGPTを使う開発エージェントで、そのまま開発も画像も一本で進められる。""},{""panel_id"":2,""type"":""dialogue"",""speaker"":""真田ユイ"",""text"":""ClaudeCodeからCodexに乗り換えたのが、実は大きな変化だったんですね。""}]",mina_work
158,テンプレ4,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ4: 文字量を少なくした読みやすい分割ページ。元P057の分割 3/7。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 朝、ミナが以前の作業を振り返る。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 真田ユイの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「私も試してみましたが——ほとんどの操作で違いを感じませんでした！コーディングの感覚も似てます。」。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""真田ユイ"",""text"":""私も試してみましたが——ほとんどの操作で違いを感じませんでした！コーディングの感覚も似てます。""}]",mina_work
159,テンプレ3,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ3: 文字量を少なくした読みやすい分割ページ。元P057の分割 4/7。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 朝、ミナが以前の作業を振り返る。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 佐伯レンの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「個人差はあるが、それが正直な感覚だ。ChatGPT 5.5 は Opus 4.7 より少し優秀だが、普段のテキスト作業で大きな差は出にくい。」。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""佐伯レン"",""text"":""個人差はあるが、それが正直な感覚だ。ChatGPT 5.5 は Opus 4.7 より少し優秀だが、普段のテキスト作業で大きな差は出にくい。""}]",mina_work
160,テンプレ2,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ2: 文字量を少なくした読みやすい分割ページ。元P057の分割 5/7。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 朝、ミナが以前の作業を振り返る。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 佐伯レンの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「違いが出るのは長い連続タスクや複雑な依頼のときだ。」。
2コマ目: 朝、ミナが以前の作業を振り返る。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 高橋ミナの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「画像まで全部通せて、Codexで開発まわりも含めて——ChatGPT 5.5 を選ぶ理由になりますね。」。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""佐伯レン"",""text"":""違いが出るのは長い連続タスクや複雑な依頼のときだ。""},{""panel_id"":2,""type"":""dialogue"",""speaker"":""高橋ミナ"",""text"":""画像まで全部通せて、Codexで開発まわりも含めて——ChatGPT 5.5 を選ぶ理由になりますね。""}]",mina_work
161,テンプレ3,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ3: 文字量を少なくした読みやすい分割ページ。元P057の分割 6/7。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 朝、ミナが以前の作業を振り返る。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 高橋ミナの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「まず今日の仕事を分解してください——と入力するだけで、一日の見通しが立ちます。」。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""高橋ミナ"",""text"":""まず今日の仕事を分解してください——と入力するだけで、一日の見通しが立ちます。""}]",mina_work
162,テンプレ4,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ4: 文字量を少なくした読みやすい分割ページ。元P057の分割 7/7。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 朝、ミナが以前の作業を振り返る。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「ClaudeCodeからCodexへの切替が起点になった。リレーが単独走行に変わった——入口を固定すると、始める負荷が下がる。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""narration"",""speaker"":null,""text"":""ClaudeCodeからCodexへの切替が起点になった。リレーが単独走行に変わった——入口を固定すると、始める負荷が下がる。""}]",mina_work
163,テンプレ2,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: ren_mentor
◆【コマ構成】テンプレ2: 文字量を少なくした読みやすい分割ページ。元P058の分割 1/2。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: テーマ・読者・約束・構成をカード化する。 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 佐伯レンの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「企画は、誰に何を約束するかから始める。良い出力は、良い前提から生まれる。」。
2コマ目: テーマ・読者・約束・構成をカード化する。 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 高橋ミナの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「前提を先に整えるんですね。」。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""佐伯レン"",""text"":""企画は、誰に何を約束するかから始める。良い出力は、良い前提から生まれる。""},{""panel_id"":2,""type"":""dialogue"",""speaker"":""高橋ミナ"",""text"":""前提を先に整えるんですね。""}]",ren_mentor
164,テンプレ4,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: ren_mentor
◆【コマ構成】テンプレ4: 文字量を少なくした読みやすい分割ページ。元P058の分割 2/2。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: テーマ・読者・約束・構成をカード化する。 佐伯レン中心。必要に応じて高橋ミナと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「良い出力は、良い前提から生まれる。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""narration"",""speaker"":null,""text"":""良い出力は、良い前提から生まれる。""}]",ren_mentor
165,テンプレ2,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ2: 文字量を少なくした読みやすい分割ページ。元P059の分割 1/1。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 事実・推測・意見を色分けする調査メモ。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 高橋ミナの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「事実と意見を分けると、安心して使えます。AI時代ほど、情報の仕分けが重要ですね。」。
2コマ目: 事実・推測・意見を色分けする調査メモ。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「AI時代ほど、情報の仕分けが重要になる。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""高橋ミナ"",""text"":""事実と意見を分けると、安心して使えます。AI時代ほど、情報の仕分けが重要ですね。""},{""panel_id"":2,""type"":""narration"",""speaker"":null,""text"":""AI時代ほど、情報の仕分けが重要になる。""}]",mina_work
166,テンプレ2,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: mina_work
◆【コマ構成】テンプレ2: 文字量を少なくした読みやすい分割ページ。元P060の分割 1/1。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: ラフ案・本文・見出し・推敲が段階化される。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 高橋ミナの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「最初から名文を狙わず、段階で作ります。文章は一回で完成させるものじゃない。」。
2コマ目: ラフ案・本文・見出し・推敲が段階化される。 高橋ミナ中心。必要に応じて佐伯レンと真田ユイも登場。 四角いナレーション枠を大きく読みやすく配置。「文章は一回で完成させるものではない。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""高橋ミナ"",""text"":""最初から名文を狙わず、段階で作ります。文章は一回で完成させるものじゃない。""},{""panel_id"":2,""type"":""narration"",""speaker"":null,""text"":""文章は一回で完成させるものではない。""}]",mina_work
167,テンプレ2,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: yui_office
◆【コマ構成】テンプレ2: 文字量を少なくした読みやすい分割ページ。元P061の分割 1/1。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: スライド構成・要点・話す順番が整理される。 真田ユイ中心。必要に応じて高橋ミナと佐伯レンも登場。 真田ユイの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「資料の流れまで作れるのは助かります！論理の順番を先に整えるんですね。」。
2コマ目: スライド構成・要点・話す順番が整理される。 真田ユイ中心。必要に応じて高橋ミナと佐伯レンも登場。 四角いナレーション枠を大きく読みやすく配置。「資料は見た目より先に、論理の順番を整える。」。背景は内容に合わせて光・集中線・衝撃背景で漫画的に強調。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""真田ユイ"",""text"":""資料の流れまで作れるのは助かります！論理の順番を先に整えるんですね。""},{""panel_id"":2,""type"":""narration"",""speaker"":null,""text"":""資料は見た目より先に、論理の順番を整える。""}]",yui_office
168,テンプレ4,"◆【注意】指示語や説明文を画像内に描かない。吹き出しとナレーションの文字だけを大きく読みやすく入れる。
◆【絶対最優先】必ずフルカラー。必ず日本のアニメ・マンガ調。実写風・フォトリアル風は禁止。
◆【絶対最優先】キャラクター外見: 高橋ミナは添付の高橋ミナ.png、佐伯レンは添付の佐伯レン.png、真田ユイは添付の真田ユイ.pngと同一外見。
◆【出力サイズ】2:3
◆【余白】上下左右に50ピクセルの余白。文字は大きく読みやすく。
◆【補足情報】服装: yui_office
◆【コマ構成】テンプレ4: 文字量を少なくした読みやすい分割ページ。元P062の分割 1/2。
◆【作画】現代ビジネス成長マンガ。一段大げさな日本の商業マンガ調。フルカラー、日本のアニメ・マンガ調、実写風禁止。大きな表情、集中線、衝撃背景、大きめの効果音文字を使う。ただし1ページの文字量は少なく、読みやすさを最優先。
◆【漫画的誇張強化】通常のビジネス図解より漫画寄り。目・眉・口・手の動き、汗、キラッとした目、集中線、衝撃背景、大きな効果音文字で感情を分かりやすく誇張。ただし文字は詰め込まない。
◆【ストーリー】
1コマ目: 一つの原稿から投稿文・要約・見出し・アイキャッチ画像をChatGPT一本で展開。 真田ユイ中心。必要に応じて高橋ミナと佐伯レンも登場。 真田ユイの表情を大きく、手振りと集中線で感情を誇張。吹き出しに「テキストから画像まで一つの場所で展開できますね！以前はGemini Nanobananaに切り替えてたのが、そのまま続けられる。」。","[{""panel_id"":1,""type"":""dialogue"",""speaker"":""真田ユイ"",""text"":""テキストから画像まで一つの場所で展開できますね！以前はGemini Nanobananaに切り替えてたのが、そのまま続けられる。""}]",yui_office
