"ページ番号","使用するコマ割りテンプレ","漫画作成のプロンプト","コマ別テキストJSON","outfit_id"
"79","テンプレ7","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ7: 上右左2コマ＋下1コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上右): タクヤが続ける。 セリフ: ［タクヤ］の吹き出しに「3日休んだ。で、4日目にまた投稿した。それでいいんです」 ナレーション: なし オノマトペ: なし
2コマ目 (上左): ミサキがフォロワーのことを持ち出す。 セリフ: ［ミサキ］の吹き出しに「でも、フォロワーが——」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): タクヤが真剣な目でミサキに問いかける。 セリフ: ［タクヤ］の吹き出しに「減ります。減ってもいいんです。去っていく人は、3日空いたくらいで離れる人です。残っている人は、佐藤さんの言葉に共感している人です。どっちが大事ですか？」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""3日休んだ。で、4日目にまた投稿した。それでいいんです""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""でも、フォロワーが——""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""減ります。減ってもいいんです。去っていく人は、3日空いたくらいで離れる人です。残っている人は、佐藤さんの言葉に共感している人です。どっちが大事ですか？""}]","misaki_work_home"
"80","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキが黙ってタクヤの言葉を受け止める。 セリフ: なし ナレーション: ［四角枠］ミサキは黙った。 オノマトペ: なし
2コマ目 (中段): タクヤが穏やかに続ける。 セリフ: ［タクヤ］の吹き出しに「完璧を目指すと折れます。特に育児中は。子供は計画通りにいかない。だから、計画通りにいかないことを前提にしてください」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): タクヤが最後の言葉を静かに言う。 セリフ: ［タクヤ］の吹き出しに「止まってもいい。でも、やめない。それが育児しながら何かを続ける唯一の方法です」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ミサキは黙った。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""完璧を目指すと折れます。特に育児中は。子供は計画通りにいかない。だから、計画通りにいかないことを前提にしてください""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""止まってもいい。でも、やめない。それが育児しながら何かを続ける唯一の方法です""}]","misaki_work_home"
"81","テンプレ6","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【補足情報】服装: ライトグレーのシャツにジャケット（Zoom・コーチング時の半フォーマルスタイル）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): タクヤがZoom越しに真剣な目でミサキを見る。 セリフ: ［タクヤ］の吹き出しに「最後に聞かせてください。あなたがこれをやめたくない理由は何ですか？」 ナレーション: ［四角枠］その問いはストレートで、ミサキの胸に刺さった。 オノマトペ: なし
2コマ目 (下左): ミサキが黙って考える。目を閉じて、何かを探している表情。 セリフ: なし ナレーション: なし オノマトペ: なし
3コマ目 (下右): ミサキが静かに、でも確かな声で答える。 セリフ: ［ミサキ］の吹き出しに「やめたくない……それだけで、十分な理由になりますか」 ナレーション: ［四角枠］やめたくない、が最強の動機だと、タクヤは言った。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""最後に聞かせてください。あなたがこれをやめたくない理由は何ですか？""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""その問いはストレートで、ミサキの胸に刺さった。""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""やめたくない……それだけで、十分な理由になりますか""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""やめたくない、が最強の動機だと、タクヤは言った。""}]","takuya_zoom_mentor"
"82","テンプレ2","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ2: 上下均等2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキが長い息をついて目を閉じる。タクヤの言葉が体に染み込む。 セリフ: なし ナレーション: ［四角枠］はぁぁ、と長い息をついた。 オノマトペ: はぁぁ
2コマ目 (下段): ミサキがゆっくりと目を開ける。表情が少し柔らかくなっている。 セリフ: ［ミサキ（内心）］の吹き出しに「……前提に」 ナレーション: ［四角枠］計画通りにいかないことを、前提にする。それだけでいい。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""はぁぁ、と長い息をついた。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""……前提に""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""計画通りにいかないことを、前提にする。それだけでいい。""}]","misaki_work_home"
"83","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 面談翌日、ミサキが4日ぶりにノートパソコンを開く。 セリフ: なし ナレーション: ［四角枠］面談の翌日、ミサキは4日ぶりの投稿を作った。テーマは「子供が熱を出して3日間何もできなかった話」。 オノマトペ: なし
2コマ目 (中段): ミサキがClaudeに長い指示を打ち込んでいる。真剣な目で、しかし穏やかな表情。 セリフ: なし ナレーション: ［四角枠］Claudeには、こう指示した。「ひなたが風邪で3日間投稿できなかった。フォロワーが減って落ち込んだけど、〝止まってもいいから、やめない〟という言葉に救われた——」 オノマトペ: カチカチ
3コマ目 (下段): 完成した投稿を読んで、ミサキが少し泣きそうになっている。ほっとした顔。 セリフ: ［ミサキ（内心）］の吹き出しに「出来上がった投稿を読んで——ちょっと、泣きそうになった」 ナレーション: なし オノマトペ: ぐっ","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""面談の翌日、ミサキは4日ぶりの投稿を作った。テーマは「子供が熱を出して3日間何もできなかった話」。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""Claudeには、こう指示した。「ひなたが風邪で3日間投稿できなかった。フォロワーが減って落ち込んだけど、〝止まってもいいから、やめない〟という言葉に救われた——」""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""出来上がった投稿を読んで——ちょっと、泣きそうになった""}]","misaki_work_home"
"84","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ4: 上大＋下小
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上大): ミサキが大きなノートに箇条書きで投稿テーマを書き出している。「①38.5度でひとりで看病した夜」「②ゼロ反応でも続けた13日間」「③AIに最初に言った言葉」ペンが走る速さが伝わるように。 セリフ: ［ミサキ（内心）］の吹き出しに「リアルな話を書こう。かっこいい話じゃなく」 ナレーション: ［四角枠］「自分の経験」を投稿の源泉にする。それがタクヤのアドバイスだった。 オノマトペ: サラサラ
2コマ目 (下小): ミサキが3番目の項目に丸をつける。 セリフ: なし ナレーション: ［四角枠］これだ、と思った。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""リアルな話を書こう。かっこいい話じゃなく""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""「自分の経験」を投稿の源泉にする。それがタクヤのアドバイスだった。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""これだ、と思った。""}]","misaki_work_home"
"85","テンプレ6","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): ミサキが思い切って投稿ボタンを押す。 セリフ: なし ナレーション: ［四角枠］ポチッ、と投稿した。 オノマトペ: ポチッ
2コマ目 (下右): スマホ通知音。コメントが入ってくる。ミサキが目を見開く。 セリフ: なし ナレーション: ［四角枠］ピロン——コメント通知。「わかります。私もブログ3回やめました。でもこの投稿見て、また書いてみようと思いました」 オノマトペ: ピロン
3コマ目 (下左): さらに通知。ミサキの目に涙が光る。 セリフ: なし ナレーション: ［四角枠］ピロン——もう1件。「完璧じゃなくていいって、頭ではわかってるけど言ってもらえると嬉しい。ありがとう」 オノマトペ: ピロン","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ポチッ、と投稿した。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""ピロン——コメント通知。「わかります。私もブログ3回やめました。でもこの投稿見て、また書いてみようと思いました」""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""ピロン——もう1件。「完璧じゃなくていいって、頭ではわかってるけど言ってもらえると嬉しい。ありがとう」""}]","misaki_work_home"
"86","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ4: 上大下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): ミサキが画面を見つめている。涙を堪えながら、でも表情は柔らかい。背景にオレンジの温かいグラデーション。 セリフ: なし ナレーション: ［四角枠］たった2件。数字としては小さい。ものすごく小さい。でも、この2件は——自分の失敗を含めたリアルな経験に対する、本物の反応だった。 オノマトペ: なし
2コマ目 (下・小): ミサキが静かに悟る。 セリフ: ［ミサキ（内心）］の吹き出しに「きれいごとじゃない投稿のほうが、届く」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""たった2件。数字としては小さい。ものすごく小さい。でも、この2件は——自分の失敗を含めたリアルな経験に対する、本物の反応だった。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""きれいごとじゃない投稿のほうが、届く""}]","misaki_work_home"
"87","テンプレ2","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ2: 上下2段
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): スマートフォン画面アップ。SNS投稿へのコメント欄。見知らぬアカウントから「私もそうだった」「共感しすぎて泣いた」という文字が見える。 セリフ: なし ナレーション: ［四角枠］見知らぬ誰かの言葉が、画面に並んでいた。 オノマトペ: なし
2コマ目 (下): ミサキがスマホを両手で持ち、画面を何度も上下スクロールしている。目が潤んでいる。 セリフ: ［ミサキ（内心）］の吹き出しに「本当に……届いた」 ナレーション: ［四角枠］何度も、何度も読んだ。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""見知らぬ誰かの言葉が、画面に並んでいた。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""本当に……届いた""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""何度も、何度も読んだ。""}]","misaki_work_home"
"88","テンプレ3","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ3: 上小下大
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・小): カレンダー。3日の空白の後、また投稿マークが続いていく。 セリフ: なし ナレーション: ［四角枠］ミサキは翌日も投稿した。その翌日も。3日休んでも、また始めた。 オノマトペ: なし
2コマ目 (下・大): ミサキが窓の外を見ながらノートパソコンを膝に乗せている。朝の光が差し込む。穏やかで強さのある表情。 セリフ: なし ナレーション: ［四角枠］それだけのことだった。でも「それだけのこと」が、一番難しくて、一番大事だった。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ミサキは翌日も投稿した。その翌日も。3日休んでも、また始めた。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""それだけのことだった。でも「それだけのこと」が、一番難しくて、一番大事だった。""}]","misaki_work_home"
"89","テンプレ1","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ1: ページ全体1コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (全面): ミサキが深夜の自室で、画面の光を受けながら穏やかに微笑んでいる。背景に「止まってもいい。でも、やめない」という言葉が浮かぶ演出。放射状の柔らかい光。 セリフ: なし ナレーション: ［四角枠］完璧じゃないからこそ、共感される。止まってもいい。でも、やめない。——それが、ミサキが見つけた「自分だけの継続の形」だった。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""完璧じゃないからこそ、共感される。止まってもいい。でも、やめない。——それが、ミサキが見つけた「自分だけの継続の形」だった。""}]","misaki_work_home"
"90","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画, ケンタは添付のケンタ.pngと100%同一の外見で描画
◆【補足情報】服装: ネイビーのポロシャツにチノパン（帰宅後のリラックス時やオフ日の外出着）
◆【コマ構成】テンプレ5: 上中下3段
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 夕食のテーブル。ケンタとひなたとミサキの3人。ひなたがご飯を食べながら「まーまー！」とミサキを呼んでいる。温かい家族の食卓。 セリフ: ［ひなた］の吹き出しに「まーまー！まんまー！」 ナレーション: ［四角枠］フォロワーが40人を超えた日。 オノマトペ: なし
2コマ目 (中段): ミサキがスマートフォンを取り出してケンタに見せる。画面に「フォロワー数: 43」の数字。 セリフ: ［ミサキ］の吹き出しに「ねえ、フォロワー40人超えたんだけど」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): ケンタが目を丸くして驚く。ひなたはよくわからないままケンタを真似て驚いた顔。 セリフ: ［ケンタ］の吹き出しに「えっ、マジで！すごいじゃん！」 ナレーション: ［四角枠］小さな数字が、今夜は大きく輝いて見えた。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ひなた"", ""text"": ""まーまー！まんまー！""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""フォロワーが40人を超えた日。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""ねえ、フォロワー40人超えたんだけど""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ケンタ"", ""text"": ""えっ、マジで！すごいじゃん！""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""小さな数字が、今夜は大きく輝いて見えた。""}]","kenta_work_casual"
"91","テンプレ6","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): 深夜。突然「ガタッ」という音。ひなたが布団から転がり落ちて泣き叫ぶ。激しい効果線。 セリフ: なし ナレーション: ［四角枠］転機のまさにその矢先だった。 オノマトペ: ガタッ！ えーんえーん！
2コマ目 (下右): ミサキがひなたを抱いて体温計を当てる。表示は38.5℃。 セリフ: ［ミサキ（内心）］の吹き出しに「……38度5分」 ナレーション: なし オノマトペ: ピッ
3コマ目 (下左): ミサキが天井を見上げてため息。覚悟を決めた顔。 セリフ: なし ナレーション: ［四角枠］小児科は明日だ。まず今夜を乗り切ろう。 オノマトペ: はぁ","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""転機のまさにその矢先だった。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""……38度5分""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""小児科は明日だ。まず今夜を乗り切ろう。""}]","misaki_casual"
