"ページ番号","使用するコマ割りテンプレ","漫画作成のプロンプト","コマ別テキストJSON","outfit_id"
"91","テンプレ1","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ1: ページ全体1コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (全面): ミサキが胸に手を当てて画面を見つめている。背景に事務職時代の自分の影が透かし演出で浮かぶ。〝言語化力〟という文字が大きく背景に浮かぶ。表情は自分を再発見した者の顔——驚きと誇らしさが溶け合っている。 セリフ: ［ミサキ（内心）］の吹き出しに「事務職5年間で磨いた力が……AI時代に、こんな形で活きるなんて」 ナレーション: ［四角枠］「事務しかやったことない」——その言葉が、初めて誇らしく感じた瞬間だった。 オノマトペ: ぱぁっ","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""事務職5年間で磨いた力が……AI時代に、こんな形で活きるなんて""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""「事務しかやったことない」——その言葉が、初めて誇らしく感じた瞬間だった。""}]","misaki_work_home"
"92","テンプレ6","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): 面談終了後、ひなたを膝に乗せてソファに座るミサキ。午後の光が差し込む。ひなたが「あー」と喃語を話している。 セリフ: ［ひなた］の吹き出しに「あー」 ナレーション: ［四角枠］面談が終わった。ひなたを膝に乗せて、さっきの画面を思い返す。 オノマトペ: なし
2コマ目 (下右): ミサキが窓の外を見ながら思い返している。 セリフ: ［ミサキ（内心）］の吹き出しに「AIは日本語で使える。設定も難しくない。英語もいらない」 ナレーション: なし オノマトペ: なし
3コマ目 (下左): ミサキがひなたの頭をそっと撫でる。口元に小さな笑みが浮かぶ。 セリフ: ［ミサキ（内心）］の吹き出しに「ひなた……ママ、もしかしたら——」 ナレーション: ［四角枠］まだ「もしかしたら」だ。でも「何もできない」から「もしかしたら」へ。その距離は今日で縮まった。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ひなた"", ""text"": ""あー""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""面談が終わった。ひなたを膝に乗せて、さっきの画面を思い返す。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""AIは日本語で使える。設定も難しくない。英語もいらない""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""ひなた……ママ、もしかしたら——""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""まだ「もしかしたら」だ。でも「何もできない」から「もしかしたら」へ。その距離は今日で縮まった。""}]","misaki_casual"
"93","テンプレ1","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ1: ページ全体1コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (全面): 夜。月が窓に見える静かな部屋。ミサキがパソコンの前に一人座っている。画面の光だけが照らしている。表情は穏やかで前を向いている。下段にナレーションボックスが並ぶ。 セリフ: なし ナレーション: ［四角枠①］AIはプログラミング不要。日本語で話しかけるだけ。 / ［四角枠②］設定もゼロ。ブラウザで今すぐ使える。 / ［四角枠③］英語も必要ない。日本語で聞けば、日本語で返ってくる。 / ［四角枠④］「事務しかやったことない」が——強みになる日が来るかもしれない。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""AIはプログラミング不要。日本語で話しかけるだけ。""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""設定もゼロ。ブラウザで今すぐ使える。""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""英語も必要ない。日本語で聞けば、日本語で返ってくる。""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""「事務しかやったことない」が——強みになる日が来るかもしれない。""}]","misaki_work_home"
"94","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ジリリリリ……！ 深夜0時のアラームが鳴る。ひなたが眠る隣部屋が薄暗く見える。ミサキがアラームを止める。 セリフ: なし ナレーション: ［四角枠］ジリリリリ……！ 深夜0時。ひなたが寝た後の「ミサキの作業時間」の合図だ。 オノマトペ: ジリリリリ……！
2コマ目 (中段): ミサキがリビングのテーブルにパソコンを広げる。温かい飲み物が横にある。静かな夜の雰囲気。 セリフ: なし ナレーション: ［四角枠］このアカウントを作るまでに——3時間かかった。 オノマトペ: カチャ
3コマ目 (下段): 画面に「夜泣きを乗り越えた5つの方法」という投稿タイトル。ミサキが読み直している。真剣な顔。 セリフ: ［ミサキ（内心）］の吹き出しに「これが……私の、初めての投稿」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ジリリリリ……！ 深夜0時。ひなたが寝た後の「ミサキの作業時間」の合図だ。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""このアカウントを作るまでに——3時間かかった。""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""これが……私の、初めての投稿""}]","misaki_work_home"
"95","テンプレ3","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ3: 上小下大
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・小): スマートフォンの投稿ボタンが光っている。ミサキの指先がボタンの上にある。 セリフ: なし ナレーション: なし オノマトペ: なし
2コマ目 (下・大): ミサキが投稿直前に手が止まる。不安と激励が葛藤する複雑な表情。吹き出し2つが対比。背景は集中線と暗いトーン。 セリフ: ［ミサキ（内心）①］の吹き出しに「誰かに笑われたら？ 役に立たなかったら？」 / ［ミサキ（内心）②］の吹き出しに「でも……誰かに届かなくても、『私はやった』になる」 ナレーション: ［四角枠］ミサキは投稿ボタンに指を乗せた。1秒、2秒——。 オノマトペ: ドキドキドキドキ……","[{""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""誰かに笑われたら？ 役に立たなかったら？""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""でも……誰かに届かなくても、「私はやった」になる""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""ミサキは投稿ボタンに指を乗せた。1秒、2秒——。""}]","misaki_work_home"
"96","テンプレ1","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ1: ページ全体1コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (全面): ミサキが目を瞑り全力で指を押し込む瞬間。「えいっ！」の表情。口が大きく開き目に力がこもっている。背景に爆発的な効果線と光のエフェクト。スマートフォンに「投稿しました」の画面。「ポチッ」の大きな擬音が画面を占拠。 セリフ: ［ミサキ］の吹き出しに「……えいっ！」 ナレーション: ［四角枠］自分の言葉が、経験が、世界中に公開された。 オノマトペ: ポチッ！！","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""……えいっ！""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""自分の言葉が、経験が、世界中に公開された。""}]","misaki_work_home"
"97","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 投稿直後。ミサキがスマホをテーブルに置いて深呼吸。部屋は静か。 セリフ: なし ナレーション: ［四角枠］投稿した。押してしまった。もう戻れない。 オノマトペ: はぁ……
2コマ目 (中段): ミサキが恐る恐るスマホを手に取る。片目だけ開けて画面を見ようとしている。 セリフ: ［ミサキ（内心）］の吹き出しに「……1分経った。見るべき？ 見ないほうがいい？」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): 時計のアップ。針がゆっくり進む。横にミサキが不安げにスマホを見ている。 セリフ: なし ナレーション: ［四角枠］1分、5分、10分——。ミサキは何度もスマホを見ては、伏せた。 オノマトペ: チクタク……","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""投稿した。押してしまった。もう戻れない。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""……1分経った。見るべき？ 見ないほうがいい？""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""1分、5分、10分——。ミサキは何度もスマホを見ては、伏せた。""}]","misaki_work_home"
"98","テンプレ6","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): 1時間後。ミサキが意を決してスマホを確認する。 セリフ: なし ナレーション: ［四角枠］1時間後。ミサキは意を決して画面を開いた。 オノマトペ: なし
2コマ目 (下右): スマホ画面のアップ。いいねが「3」と表示。 セリフ: なし ナレーション: ［四角枠］3。うち2つはタクヤ。1つは知らないアカウント。 オノマトペ: ……
3コマ目 (下左): ミサキが現実を受け入れた顔で小さく笑う。 セリフ: ［ミサキ（内心）］の吹き出しに「……まあ、最初はこんなもんだよね」 ナレーション: ［四角枠］わかっていた。でも、少しだけ——凹んだ。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""1時間後。ミサキは意を決して画面を開いた。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""3。うち2つはタクヤ。1つは知らないアカウント。""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""……まあ、最初はこんなもんだよね""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""わかっていた。でも、少しだけ——凹んだ。""}]","misaki_work_home"
"99","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ4: 上大下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): 週間カレンダーに毎日投稿チェックマークが並ぶ。各日の横に数字——「3日目：5 / 5日目：4 / 7日目：4.2（平均）」。ミサキが見てため息。 セリフ: なし ナレーション: ［四角枠］3日目。いいね5、フォロワー増加ゼロ。5日目。いいね4、フォロワー1増（スパムだった）。一週間。平均いいね4.2、フォロワー12人（半分はスパム）。 オノマトペ: はぁ……
2コマ目 (下・小): ミサキが夜スマホを見ながら自分の投稿を読み返す。複雑な顔。 セリフ: ［ミサキ（内心）］の吹き出しに「投稿するたびに——少しずつ、消耗していく気がする」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""3日目。いいね5、フォロワー増加ゼロ。5日目。いいね4、フォロワー1増（スパムだった）。一週間。平均いいね4.2、フォロワー12人（半分はスパム）。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""投稿するたびに——少しずつ、消耗していく気がする""}]","misaki_work_home"
"100","テンプレ2","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ2: 上下均等2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキが自分の投稿と他のアカウントを見比べる。画面には似た育児情報が並ぶ。 セリフ: ［ミサキ（内心）］の吹き出しに「同じだ。私の投稿も、他のアカウントも——どこかで見たことがある内容」 ナレーション: なし オノマトペ: なし
2コマ目 (下段): ミサキが天井を見上げて考え込む。暗いトーン。 セリフ: ［ミサキ（内心）］の吹き出しに「ミサキの投稿を見る理由が……ない。誰が書いたかわからない」 ナレーション: ［四角枠］「つまらない」のではなく——「ミサキじゃなくてもいい」投稿だった。それが問題だった。 オノマトペ: ガーン……","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""同じだ。私の投稿も、他のアカウントも——どこかで見たことがある内容""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""ミサキの投稿を見る理由が……ない。誰が書いたかわからない""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""「つまらない」のではなく——「ミサキじゃなくてもいい」投稿だった。それが問題だった。""}]","misaki_work_home"
"101","テンプレ3","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ3: 上小下大
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・小): 翌朝。ミサキがひなたに朝食を食べさせている。 セリフ: なし ナレーション: ［四角枠］翌朝。ミサキはまた投稿した。 オノマトペ: なし
2コマ目 (下・大): ひなたが笑顔でミサキを見ている。ミサキも穏やかに微笑む。でも目の奥に「もっと届けたい」という炎が燃えている。夕焼けの窓辺。 セリフ: ［ミサキ（内心）］の吹き出しに「誰かに届く投稿って——どんな投稿なんだろう」 ナレーション: ［四角枠］最初の1週間で学んだこと。「投稿する」より「届く投稿にする」ことのほうが、遥かに難しい。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""翌朝。ミサキはまた投稿した。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""誰かに届く投稿って——どんな投稿なんだろう""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""最初の1週間で学んだこと。「投稿する」より「届く投稿にする」ことのほうが、遥かに難しい。""}]","misaki_casual"
"102","テンプレ1","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ1: ページ全体1コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (全面): ミサキがひなたを膝に抱きながらスマホを見ている。スマホ画面に「フォロワー 27」と「—3」の赤い表示。ミサキの表情が崩れ、目が点になっている。背景に巨大な「ガーン！！」の擬音。ひなたは無邪気にミサキの顔を見ている。 セリフ: ［ミサキ（内心）］の吹き出しに「たった3日で……3人、減ってる」 ナレーション: ［四角枠］コツコツ積み上げた30人が、ひなたの発熱3日間で27人に戻った。 オノマトペ: ガーン！！","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""たった3日で……3人、減ってる""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""コツコツ積み上げた30人が、ひなたの発熱3日間で27人に戻った。""}]","misaki_casual"
"103","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ4: 上大下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): ミサキが一人スマホを胸に抱えてうずくまるように座っている。泣かないようにしているが鼻をすすっている。目が赤い。 セリフ: ［ミサキ（内心）①］の吹き出しに「たかが3人。たかが3人……でも」 / ［ミサキ（内心）②］の吹き出しに「やっぱり、育児しながらなんて——無理なのかな」 ナレーション: ［四角枠］たかが3人。でも、コツコツ積み上げた3人だった。 オノマトペ: ぐすっ……
2コマ目 (下・小): ミサキが少しだけ顔を上げる。諦めたようでいて、完全には諦めていない目。 セリフ: なし ナレーション: ［四角枠］折れそうだった。でも、完全には折れなかった。 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""たかが3人。たかが3人……でも""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""やっぱり、育児しながらなんて——無理なのかな""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""たかが3人。でも、コツコツ積み上げた3人だった。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""折れそうだった。でも、完全には折れなかった。""}]","misaki_casual"
