"ページ番号","使用するコマ割りテンプレ","漫画作成のプロンプト","コマ別テキストJSON","outfit_id"
"38","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた（2歳期）.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 小児科の診察室。医師がミサキに告げる。 セリフ: 医師「風邪ですね。安静に」 ナレーション: 「小児科に行った。」 オノマトペ: なし
2コマ目 (中段): ミサキが一日中ひなたを抱っこしている。疲れているが、ひなたを離せない。 セリフ: なし ナレーション: 「一日中、ひなたを抱いていた。下ろすと泣く。背中スイッチが敏感になっている。」 オノマトペ: なし
3コマ目 (下段): パソコンが閉じたまま机の上にある。ミサキが遠くを見る疲れた顔。 セリフ: なし ナレーション: 「パソコンを開く余裕なんてなかった。」 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""医師"", ""text"": ""風邪ですね。安静に""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""小児科に行った。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""一日中、ひなたを抱いていた。下ろすと泣く。背中スイッチが敏感になっている。""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""パソコンを開く余裕なんてなかった。""}]","misaki_casual"
"39","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた（2歳期）.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 2日目・3日目の経過を短く示す。ひなたが元気になってきた。 セリフ: なし ナレーション: 「2日目。熱は下がったが、まだぐずる。3日目。ようやく元気になってきた。」 オノマトペ: なし
2コマ目 (中段): ミサキがスマホでInstagramを開く。3日ぶり。緊張の表情。 セリフ: なし ナレーション: 「3日ぶりにInstagramを開いた。」 オノマトペ: なし
3コマ目 (下段): スマホ画面クローズアップ。「フォロワー 27」（3人減）。ミサキが息を飲む。 セリフ: ミサキ（内心）「……たった3日で」 ナレーション: 「30人いたフォロワーが27人に戻った。」 オノマトペ: ぐすっ","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""2日目。熱は下がったが、まだぐずる。3日目。ようやく元気になってきた。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""3日ぶりにInstagramを開いた。""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""……たった3日で""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""30人いたフォロワーが27人に戻った。""}]","misaki_casual"
"40","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ4: 上大＋下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): ミサキが膝を抱えて落ち込んでいる。暗いトーンの演出。 セリフ: ミサキ（内心）「コツコツ積み上げたものが3日の空白で崩れる……」 ナレーション: 「たかが3人。でも、3日の空白で崩れる——この事実が堪えた。」 オノマトペ: なし
2コマ目 (下・小): ミサキが疲れた顔でつぶやく。 セリフ: ミサキ（内心）「やっぱり育児しながらは無理なのかな……」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""コツコツ積み上げたものが3日の空白で崩れる……""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""たかが3人。でも、3日の空白で崩れる——この事実が堪えた。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""やっぱり育児しながらは無理なのかな……""}]","misaki_casual"
"41","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): タクヤとの面談日。ミサキが報告する。 セリフ: ミサキ「3日間、投稿できませんでした。子供が熱を出して……」 ナレーション: 「タクヤとの面談日。」 オノマトペ: なし
2コマ目 (中段): タクヤが優しく確認する。 セリフ: タクヤ「それは大変でしたね。ひなたちゃんは元気になりましたか？」 セリフ: ミサキ「はい、もう元気です」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): タクヤが本題に入る。ミサキが俯く。 セリフ: タクヤ「よかった。……落ち込んでますか？」 セリフ: ミサキ「……正直、ちょっと。フォロワーも減って。やっぱり毎日投稿しないとダメなのかなって」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""3日間、投稿できませんでした。子供が熱を出して……""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""タクヤとの面談日。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""それは大変でしたね。ひなたちゃんは元気になりましたか？""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""はい、もう元気です""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""よかった。……落ち込んでますか？""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""……正直、ちょっと。フォロワーも減って。やっぱり毎日投稿しないとダメなのかなって""}]","misaki_work_home"
"42","テンプレ6","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): タクヤが少し黙ってから切り出す。 セリフ: タクヤ「佐藤さん、一つ聞いていいですか。僕が「毎日投稿しましょう」って言ったの、覚えてますか？」 ナレーション: なし オノマトペ: なし
2コマ目 (下左): ミサキが頷く。「はい」と答える。 セリフ: ミサキ「はい」 ナレーション: なし オノマトペ: なし
3コマ目 (下右): タクヤが落ち着いた笑顔でさらりと言う。 セリフ: タクヤ「あれ、半分嘘です」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""佐藤さん、一つ聞いていいですか。僕が「毎日投稿しましょう」って言ったの、覚えてますか？""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""はい""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""あれ、半分嘘です""}]","misaki_work_home"
"43","テンプレ2","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ2: 上下2段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): ミサキが「え？」と驚く。タクヤが続ける。 セリフ: ミサキ「え？」 セリフ: タクヤ「正確に言うと、最初は毎日やったほうが習慣化しやすいから言いました。でも本当に大事なのは「毎日やること」じゃなくて、「止めないこと」です」 ナレーション: なし オノマトペ: なし
2コマ目 (下): タクヤが優しく続ける。 セリフ: タクヤ「3日休んだ。で、4日目にまた投稿した。それでいいんです。1週間休んでもいい。1ヶ月休んでもいい。また始めればいい」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""え？""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""正確に言うと、最初は毎日やったほうが習慣化しやすいから言いました。でも本当に大事なのは「毎日やること」じゃなくて、「止めないこと」です""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""3日休んだ。で、4日目にまた投稿した。それでいいんです。1週間休んでもいい。1ヶ月休んでもいい。また始めればいい""}]","misaki_work_home"
"44","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキが反論しかける。 セリフ: ミサキ「でも、フォロワーが——」 ナレーション: なし オノマトペ: なし
2コマ目 (中段): タクヤが静かに返す。 セリフ: タクヤ「減ります。減ってもいいんです。去っていく人は、3日空いたくらいで離れる人です。残っている人は、佐藤さんの言葉に共感している人です。どっちが大事ですか？」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): ミサキが黙って考える。 セリフ: なし ナレーション: 「ミサキは黙った。」 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""でも、フォロワーが——""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""減ります。減ってもいいんです。去っていく人は、3日空いたくらいで離れる人です。残っている人は、佐藤さんの言葉に共感している人です。どっちが大事ですか？""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""ミサキは黙った。""}]","misaki_work_home"
"45","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): タクヤが大切なことを言う。 セリフ: タクヤ「完璧を目指すと折れます。特に育児中は。子供は計画通りにいかない。だから、計画通りにいかないことを前提にしてください」 ナレーション: なし オノマトペ: なし
2コマ目 (中段): ミサキが「……前提に」と反芻する。 セリフ: ミサキ「……前提に」 ナレーション: なし オノマトペ: なし
3コマ目 (下段): タクヤが力強く言い切る。 セリフ: タクヤ「止まってもいい。でも、やめない。それが育児しながら何かを続ける唯一の方法です」 ナレーション: なし オノマトペ: なし","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""完璧を目指すと折れます。特に育児中は。子供は計画通りにいかない。だから、計画通りにいかないことを前提にしてください""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""……前提に""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""止まってもいい。でも、やめない。それが育児しながら何かを続ける唯一の方法です""}]","misaki_work_home"
"46","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ4: 上大＋下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): ミサキが長い息をつく。胸の重さが少し解けた演出。光が差し込む感じ。 セリフ: なし ナレーション: 「はぁぁ、と長い息をついた。」 オノマトペ: はぁぁ
2コマ目 (下・小): 面談が終わり、画面が暗くなる。 セリフ: なし ナレーション: 「タクヤの言葉が、胸の中でゆっくりと広がっていった。」 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""はぁぁ、と長い息をついた。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""タクヤの言葉が、胸の中でゆっくりと広がっていった。""}]","misaki_work_home"
"47","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 面談の翌日。ミサキがパソコンを開く。4日ぶり。 セリフ: なし ナレーション: 「面談の翌日、ミサキは4日ぶりの投稿を作った。テーマは「子供が熱を出して3日間何もできなかった話」。」 オノマトペ: カチャ
2コマ目 (中段): Claudeへの指示を入力する。 セリフ: なし ナレーション: 「Claudeには、こう指示した。「ひなたが風邪で3日間投稿できなかった。フォロワーが減って落ち込んだけど、『止まってもいいから、やめない』という言葉に救われた。この体験を正直に書きたい。同じように中断してしまって罪悪感を感じているママに、「大丈夫だよ」と伝えたい」」 オノマトペ: カタカタカタ
3コマ目 (下段): 完成した投稿を読んで、ミサキが目を潤ませる。 セリフ: なし ナレーション: 「出来上がった投稿を読んで、ミサキ自身がちょっと泣きそうになった。」 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""面談の翌日、ミサキは4日ぶりの投稿を作った。テーマは「子供が熱を出して3日間何もできなかった話」。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""Claudeには、こう指示した。「ひなたが風邪で3日間投稿できなかった。フォロワーが減って落ち込んだけど、『止まってもいいから、やめない』という言葉に救われた。この体験を正直に書きたい」""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""出来上がった投稿を読んで、ミサキ自身がちょっと泣きそうになった。""}]","misaki_work_home"
"48","テンプレ6","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): 投稿ボタンを押す瞬間。 セリフ: なし ナレーション: なし オノマトペ: ポチッ
2コマ目 (下左): スマホにコメント通知が届く。ピロンという演出。 セリフ: なし ナレーション: 「ピロン——コメント通知。」 オノマトペ: ピロン
3コマ目 (下右): コメント画面のクローズアップ。「わかります。私もブログ3回やめました。でもこの投稿見て、また書いてみようと思いました」 セリフ: なし ナレーション: なし オノマトペ: ピロン","[{""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""ピロン——コメント通知。""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""コメント"", ""text"": ""わかります。私もブログ3回やめました。でもこの投稿見て、また書いてみようと思いました""}]","misaki_work_home"
"49","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): もう1件のコメント通知。 セリフ: なし ナレーション: 「ピロン——もう1件。」 オノマトペ: ピロン
2コマ目 (中段): コメント画面のクローズアップ。「完璧じゃなくていいって、頭ではわかってるけど言ってもらえると嬉しい。ありがとう」 セリフ: なし ナレーション: なし オノマトペ: なし
3コマ目 (下段): ミサキが画面を見つめる。目が潤む。 セリフ: ミサキ（内心）「きれいごとじゃない投稿のほうが、届く」 ナレーション: 「たった2件。でも、この2件は——自分の失敗を含めたリアルな経験に対する、本物の反応だった。」 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ピロン——もう1件。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""コメント"", ""text"": ""完璧じゃなくていいって、頭ではわかってるけど言ってもらえると嬉しい。ありがとう""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""きれいごとじゃない投稿のほうが、届く""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""たった2件。でも、この2件は——自分の失敗を含めたリアルな経験に対する、本物の反応だった。""}]","misaki_work_home"
"50","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ4: 上大＋下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): 翌日、またミサキが投稿する。その翌日も。連続して投稿している場面。希望に満ちた表情。 セリフ: なし ナレーション: 「ミサキは翌日も投稿した。その翌日も。3日休んでも、また始めた。」 オノマトペ: なし
2コマ目 (下・小): 第6章の締め。ミサキの後ろ姿と、光が差す窓。 セリフ: なし ナレーション: 「それだけのことだった。でも「それだけのこと」が、一番難しくて、一番大事だった。」 オノマトペ: なし","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ミサキは翌日も投稿した。その翌日も。3日休んでも、また始めた。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""それだけのことだった。でも「それだけのこと」が、一番難しくて、一番大事だった。""}]","misaki_work_home"
"51","テキストページ","◆【テキストページ】このページは画像生成不要。EPUB製本時にテキストとして直接レンダリングする。
◆【コラム⑦ 1ページ目】

【コラム⑦】AIと走りながら作る——「完璧」を待たずに始めよう

〝AI活用アドバイザーの視点から、もうひとつ。〟

第6章でミサキが体験したフォロワー減・3日間の空白・「やっぱり無理かも」の絶望——これらはすべて、AI活用の本質的な性質と深く関係している。

私が育児中のクライアントに何百回となく伝えてきた言葉がある。

「AIは、完璧を待ってから始めるものではない。AIと一緒に、走りながら作るものだ」

従来のスキル習得は、たいてい逆だった。本を読み、講座を受け、知識を蓄積してから、ようやく実践へ。準備段階で時間も体力も消耗し、いざ始める頃には疲れ果てている——育児中の母親には、特にこの構造が致命的だった。

AI時代は、その順番が完全に逆転する。

不完全なまま始めていい。最初の投稿が刺さらなくていい。指示が曖昧でいい。「夜泣きの記事を書きたい」とだけ伝えれば、AI は不完全な指示に対して不完全な答えを返してくれる。そこから「もっとこういう感じで」「子供の年齢も入れて」と修正していく。対話の往復のなかで、少しずつ「あなたの言葉」が形になっていく。

ミサキの「ミサキの言葉が返ってくる」体験は、まさにこれだった。","[]",""
