"ページ番号","使用するコマ割りテンプレ","漫画作成のプロンプト","コマ別テキストJSON","outfit_id"
"37","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 面談後、ミサキがひなたを抱き上げる。二人の笑顔。 セリフ: ミサキ「ひなた、ママね、やったよ」 セリフ: ひなた「やったー！」 ナレーション: 「面談の後、ミサキはひなたを抱き上げた。意味はわかっていない。でもひなたは元気よく両手を上げた。」 オノマトペ: やったー！！
2コマ目 (中段): ミサキが通帳アプリを開く。「1,280円」の数字が光る。 ナレーション: 「それから、通帳アプリを開いた。前は「減っていく通帳」だった。今は——「ここから増やしていく通帳」だ。」
3コマ目 (下段): ミサキが静かに微笑む。夕日が窓から差し込む演出。 セリフ: ミサキ（内心）「変わったのは通帳ではなく——ミサキ自身だった」 ナレーション: 「1,280円。たった1,280円。でも、同じ数字でも、見え方がまったく違う。」","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""ひなた、ママね、やったよ""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ひなた"", ""text"": ""やったー！""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""面談の後、ミサキはひなたを抱き上げた。意味はわかっていない。でもひなたは元気よく両手を上げた。""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""前は「減っていく通帳」だった。今は——「ここから増やしていく通帳」だ。""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""変わったのは通帳ではなく——ミサキ自身だった""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""1,280円。たった1,280円。でも、同じ数字でも、見え方がまったく違う。""}]","misaki_casual"
"38","テキストページ","◆【テキストページ】このページは画像生成不要。EPUB製本時にテキストとして直接レンダリングする。
◆【コラム⑨ 1ページ目】

【コラム⑨】雇われる以外の選択肢——「個人で稼ぐ」の現在地

キャリアコンサルタントの視点から。

2024年現在、日本の個人事業主・フリーランスの数は約462万人とされている。これは派遣労働者の3倍以上だ。「雇われない働き方」は、もはや少数派ではない。

「フリーランス保護法」が施行されたのは2024年11月。発注者による不当な報酬の不払いや減額を禁止する法律が、ようやく整備された。制度のほうが現実に追いついていなかっただけで、個人で稼ぐ人たちはずっと前からそこにいた。

ミサキが稼いだ1,280円は、制度の問題ではない。
選択肢の問題だ。

「会社に雇われる」以外の選択肢を、多くの人が知らずに育った。選択肢が見えなければ、選ぶことはできない。ミサキはその扉をこじ開けた。","[]",""
"39","テキストページ","◆【テキストページ】このページは画像生成不要。EPUB製本時にテキストとして直接レンダリングする。
◆【コラム⑨ 2ページ目】

1,280円は金額ではなく、扉を開けた事実だ。

「雇われない働き方は怖い」——その怖さは本物だ。でも「雇われることしかできない」は思い込みかもしれない。自分で選択肢を作る時代が、すでに来ている。

個人で稼ぐ方法は、今や多岐にわたる。

・SNS発信とアフィリエイト（ミサキが選んだ道）
・クラウドソーシング（ライティング・データ入力・デザイン）
・電子書籍・デジタルコンテンツ販売
・オンライン講師・コーチング
・ハンドメイド・物販

「完全に雇われない」でなくていい。月に1万円でも、「自分で稼いだお金」が一つあれば、あなたのキャリアの地図は変わる。

ミサキは扉を開けた。あなたの扉は、どこにある？","[]",""
"40","テンプレ1","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ1: ページ全体1コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (全面): エピローグ扉ページ。公園でひなたと一緒にいるミサキ。ひなたが走り回り、ミサキがスマートフォンを手に笑顔を見せる。爽やかな光の演出。タイトル「エピローグ　私のキャリアは、私が決める」を画面中央に大きく配置。","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""エピローグ　私のキャリアは、私が決める""}]","misaki_casual"
"41","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 2歳になったひなたが元気よく走ってくる。 セリフ: ひなた「ままー！ ジュース！！」 ナレーション: 「初収益から、数ヶ月が過ぎた。」 オノマトペ: トコトコ
2コマ目 (中段): ミサキがひなたにジュースを渡しながら、スマートフォンのフォロワー数を確認する。 セリフ: ミサキ「こら、走らない！」 ナレーション: 「2歳になったひなたは、言葉がどんどん増えた。「ジュース」「だっこ」「やだー」「ねむい」「おそと」——毎日新しい言葉が出てくる。」
3コマ目 (下段): スマートフォン画面のアップ。「フォロワー 831人」「月収 2〜3万円」の数字が光る。ミサキが静かに呟く。 セリフ: ミサキ（内心）「ゼロは、ゼロじゃなくなった」 ナレーション: 「フォロワー831人。月の収益は安定して2〜3万円。ゼロだった場所から、自分の手で積み上げた2〜3万円だ。」","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""初収益から、数ヶ月が過ぎた。""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ひなた"", ""text"": ""ままー！ ジュース！！""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""こら、走らない！""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""2歳になったひなたは、言葉がどんどん増えた。""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""ゼロは、ゼロじゃなくなった""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""フォロワー831人。月の収益は安定して2〜3万円。ゼロだった場所から、自分の手で積み上げた2〜3万円だ。""}]","misaki_casual"
"42","テンプレ1","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ1: ページ全体1コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (全面): 夜、ミサキがパソコン画面と向き合いながら、遠い目をして過去を回想している映画的構図。背後に薄いトーンで回想シーンが重なって浮かぶ——退職届を出した日の後ろ姿、名刺を捨てる手、電車の窓の外の夜景。ページ全体が回想と現在を重ねたドラマティックな演出。ミサキの口元に小さな笑みが浮かぶ。 セリフ: ミサキ（内心）「全部あったな」 ナレーション: 「ある晩、Claudeと来月の投稿計画を立てていた。あの日から、どれくらいドキドキして、どれくらいガーンとなって、どれくらい泣いて、どれくらい笑っただろう。」","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ある晩、Claudeと来月の投稿計画を立てていた。あの日から、どれくらいドキドキして、どれくらいガーンとなって、どれくらい泣いて、どれくらい笑っただろう。""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ（内心）"", ""text"": ""全部あったな""}]","misaki_work_home"
"43","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ゆかりさんは30代の日本人女性のママ友（モブ的脇役、明るい顔立ち、カジュアルな服装）として描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): 公園。ゆかりさんがミサキに声をかける。ゆかりさんは30代の日本人女性ママ友（モブ的脇役・明るいカジュアルな服装）として描画。 セリフ: ゆかりさん「ミサキちゃん、最近何やってるの？」 ナレーション: 「翌日。公園でママ友のゆかりさんに会った。」
2コマ目 (中段): ミサキが答えると、ゆかりさんが目を丸くする。 セリフ: ミサキ「Instagramで育児のことを発信してて。AIを使ってるんだけど——」 セリフ: ゆかりさん「え！？ AI！？ すごい！！」 オノマトペ: キラキラ
3コマ目 (下段): ゆかりさんが驚いて両手で顔を覆う。 セリフ: ゆかりさん「フォロワー何人いるの？」 セリフ: ミサキ「800人くらい」 セリフ: ゆかりさん「800人！？！？ 私47人だよ！？ え、なにそれ！？」","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""翌日。公園でママ友のゆかりさんに会った。""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ゆかりさん"", ""text"": ""ミサキちゃん、最近何やってるの？""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""Instagramで育児のことを発信してて。AIを使ってるんだけど——""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ゆかりさん"", ""text"": ""え！？ AI！？ すごい！！""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ゆかりさん"", ""text"": ""フォロワー何人いるの？""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""800人くらい""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""ゆかりさん"", ""text"": ""800人！？！？ 私47人だよ！？ え、なにそれ！？""}]","misaki_casual"
"44","テンプレ4","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: ボーダー柄（白と紺）のカットソーにデニムパンツ、白いスニーカー（自宅・外出・育児中の普段着）
◆【コマ構成】テンプレ4: 上大＋下小
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・大): ゆかりさんが「事務が上手そう」と言う。ミサキが一瞬止まるが、今は違う。晴れやかな表情で自然に答える。ストン——と何かが落ちたような静かな効果線。 セリフ: ゆかりさん「でも……ミサキちゃんって、前は事務職だったよね？ なんか、資料まとめるのうまそうだもんね」 セリフ: ミサキ「そう！ 事務の経験、めちゃくちゃ役に立ってるよ！」 ナレーション: 「半年前なら——ずきっ、と来た言葉かもしれない。でも今は——自然に言えた。嘘ではなかった。本当に、役に立っていた。」 オノマトペ: ストン——
2コマ目 (下・小): ゆかりさんがにっこり笑う。 セリフ: ゆかりさん「……なんか、すごいな、ミサキちゃん」","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""半年前なら——ずきっ、と来た言葉かもしれない。でも今は——自然に言えた。嘘ではなかった。本当に、役に立っていた。""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ゆかりさん"", ""text"": ""でも……ミサキちゃんって、前は事務職だったよね？ なんか、資料まとめるのうまそうだもんね""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""そう！ 事務の経験、めちゃくちゃ役に立ってるよ！""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ゆかりさん"", ""text"": ""……なんか、すごいな、ミサキちゃん""}]","misaki_casual"
"45","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): タクヤとの最後の面談。タクヤが静かに切り出す。 セリフ: タクヤ「佐藤さん、最初に言った言葉、覚えてますか？」 ナレーション: 「タクヤとの最後の面談。」
2コマ目 (中段): ミサキが苦笑しながら答える。 セリフ: ミサキ「……事務しかできない、って言いました」 セリフ: タクヤ「覚えてるんですね」 セリフ: ミサキ「覚えてます。恥ずかしいくらい覚えてます」
3コマ目 (下段): タクヤが真っすぐに聞く。 セリフ: タクヤ「今でも、そう思いますか？」 ナレーション: 「ミサキは少し考えた。窓の外。ひなたが保育園から帰ってくる時間まで、あと1時間。」","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""タクヤとの最後の面談。""}, {""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""佐藤さん、最初に言った言葉、覚えてますか？""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""……事務しかできない、って言いました""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""覚えてるんですね""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""覚えてます。恥ずかしいくらい覚えてます""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""今でも、そう思いますか？""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""ミサキは少し考えた。窓の外。ひなたが保育園から帰ってくる時間まで、あと1時間。""}]","misaki_work_home"
"46","テンプレ5","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ5: 上中下3段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上段): ミサキが静かに、しかし確信を持って答える。 セリフ: ミサキ「……思いません」
2コマ目 (中段): ミサキが言葉を続ける。タクヤが黙って聞いている。 セリフ: ミサキ「スキルが増えたわけじゃないと思うんです。Claude使えるようにはなったけど、劇的に何か新しいことができるようになったわけじゃなくて」 セリフ: ミサキ「でも……自分の見方が変わったんです。事務で培った伝える力が強みだと思えるようになった。私がやってきたことは無駄じゃなかったって、思えるようになった」
3コマ目 (下段): タクヤが力強く言い切る。集中線演出。 セリフ: タクヤ「それが全てですよ」 セリフ: タクヤ「スキルは道具です。でも、自分の見方が変わることが一番難しい。佐藤さんはそれをやった」 オノマトペ: ドキドキ……","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""……思いません""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""スキルが増えたわけじゃないと思うんです。Claude使えるようにはなったけど、劇的に何か新しいことができるようになったわけじゃなくて""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""でも……自分の見方が変わったんです。事務で培った伝える力が強みだと思えるようになった。私がやってきたことは無駄じゃなかったって、思えるようになった""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""それが全てですよ""}, {""panel_id"": 3, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""スキルは道具です。でも、自分の見方が変わることが一番難しい。佐藤さんはそれをやった""}]","misaki_work_home"
"47","テンプレ3","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, タクヤは添付のタクヤ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ3: 上小下大
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上・小): ミサキが深く頭を下げる。目が潤んでいる。 セリフ: ミサキ「ありがとうございました」
2コマ目 (下・大): タクヤが温かく微笑む。Zoomの画面越しに、お互いの表情が映っている。感動的な場面。 セリフ: タクヤ「こちらこそ。これからも応援してます」 ナレーション: 「夜。ひなたを寝かしつけた後、パソコンを開いた。いつものルーティン。窓ガラスに自分の顔が映っている。名刺はない。肩書きもない。でも——自分が何をしていて、何を目指しているか——自分自身がわかっている。それで、十分だった。」","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""ありがとうございました""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""タクヤ"", ""text"": ""こちらこそ。これからも応援してます""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""名刺はない。肩書きもない。でも——自分が何をしていて、何を目指しているか——自分自身がわかっている。それで、十分だった。""}]","misaki_work_home"
"48","テンプレ2","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画, ひなた（2歳期）は添付のひなた_2歳期.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ2: 上下2段
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): ミサキがひなたの部屋をのぞく。布団からはみ出した小さな足に布団をかけ直す。 ナレーション: 「ひなたの部屋をのぞく。布団からはみ出した小さな足に、布団をかけ直す。ひなたがうごごと動いて、また丸まる。」 オノマトペ: うごご
2コマ目 (下): ミサキがそっとドアを閉める後ろ姿。穏やかな微笑み。 セリフ: ミサキ「おやすみ」 ナレーション: 「ミサキはそっとドアを閉めた。」","[{""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""ひなたの部屋をのぞく。布団からはみ出した小さな足に、布団をかけ直す。ひなたがうごごと動いて、また丸まる。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""おやすみ""}, {""panel_id"": 2, ""type"": ""narration"", ""speaker"": null, ""text"": ""ミサキはそっとドアを閉めた。""}]","misaki_work_home"
"49","テンプレ6","◆【注意】【】で囲まれた単語は感情や状況の指示であり、画像内に文字として描画しないでください
◆【絶対最優先】必ずフルカラーにしてください
◆【絶対最優先】必ず日本のアニメ・マンガ調のイラストで描いてください。実写風・フォトリアル風は禁止です。
◆【絶対最優先】キャラクター外見: ミサキは添付のミサキ.pngと100%同一の外見で描画
◆【出力サイズ】2:3
◆【補足情報】上下左右に50ピクセルの余白を設けてください
◆【補足情報】服装: グレーのスウェット上下、髪を緩くまとめ、素足（深夜〜早朝のPC作業・在宅集中タイム）
◆【コマ構成】テンプレ6: 上1コマ＋下左右2コマ
◆【作画】ジャンル: 副業に最適化した統一スタイル / 作画スタイル: 親しみやすく実践的,現代的なライフスタイル表現 / 色調: 明るく前向きな色調,オレンジ・青・黄色基調,活力ある配色 / 線画: 親しみやすい柔らかな線,カジュアルで読みやすい表現 / 演出: パソコン作業,スマホ,時計,収入の可視化,必要に応じて集中線,効果線,擬音などのマンガらしい演出
◆【ストーリー】
1コマ目 (上): リビングに戻り、パソコンの前に座るミサキ。青白いパソコン画面が光る。 セリフ: ミサキ「今日はね、新しい企画を考えたいんだ」 ナレーション: 「リビングに戻る。パソコンの画面が青白く光っている。Claudeが静かに待っている。」
2コマ目 (下左): ミサキがキーボードを勢いよく打ち始める。 セリフ: ミサキ「育児中のママ向けに、AIを使った働き方ガイドを電子書籍にまとめたい。スキルがない、時間がない、お金もないって思っているママに届けたい」 オノマトペ: カチャカチャカチャ
3コマ目 (下右): 画面にClaudeの返答が流れる。ミサキがメモを取りながらにやにやしている。 ナレーション: 「ピロン——。Claudeが答え始める。企画の骨格。ターゲット設定。章立ての案。タイトル案。ミサキはメモを取りながら、にやにやした。」 オノマトペ: ピロン——","[{""panel_id"": 1, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""今日はね、新しい企画を考えたいんだ""}, {""panel_id"": 1, ""type"": ""narration"", ""speaker"": null, ""text"": ""リビングに戻る。パソコンの画面が青白く光っている。Claudeが静かに待っている。""}, {""panel_id"": 2, ""type"": ""dialogue"", ""speaker"": ""ミサキ"", ""text"": ""育児中のママ向けに、AIを使った働き方ガイドを電子書籍にまとめたい。スキルがない、時間がない、お金もないって思っているママに届けたい""}, {""panel_id"": 3, ""type"": ""narration"", ""speaker"": null, ""text"": ""ピロン——。Claudeが答え始める。企画の骨格。ターゲット設定。章立ての案。タイトル案。ミサキはメモを取りながら、にやにやした。""}]","misaki_work_home"
